election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
K17,stat1995:840001,statistical_area,stat1995:840001,1995,840001,1,loc:840,840,כיסופים,1,1,219,121,118,3,אמת,90,16,74,0.762712,90,0,0,0,0,0,0,4,0,0,0,0,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1
K17,stat1995:8400011,statistical_area,stat1995:8400011,1995,8400011,11,loc:8400,8400,רחובות,2,2,944,629,626,3,כן,206,144,62,0.329073,144,1,0,0,0,0,0,42,11,24,0,6,206,0,24,57,75,0,1,9,0,0,0,0,0,0,0,5,0,16,5
K17,stat1995:8400012,statistical_area,stat1995:8400012,1995,8400012,12,loc:8400,8400,רחובות,6,6,3676,2386,2357,29,כן,708,520,188,0.300382,520,11,0,0,4,4,36,163,71,114,6,9,708,1,179,190,201,2,0,25,1,0,3,0,2,0,3,38,0,47,19
K17,stat1995:8400013,statistical_area,stat1995:8400013,1995,8400013,13,loc:8400,8400,רחובות,4,4,2460,1507,1484,23,כן,443,263,180,0.298518,263,1,1,0,5,1,2,151,8,105,7,7,443,0,147,160,72,3,0,21,2,1,2,0,1,1,0,28,0,28,24
K17,stat1995:8400014,statistical_area,stat1995:8400014,1995,8400014,14,loc:8400,8400,רחובות,6,6,3881,2494,2453,41,כן,673,379,294,0.274358,372,24,1,0,1,0,2,258,10,214,11,9,673,1,379,233,105,0,2,18,3,2,1,0,0,3,3,28,1,39,60
K17,stat1995:8400015,statistical_area,stat1995:8400015,1995,8400015,15,loc:8400,8400,רחובות,6,6,3867,2545,2505,40,כן,455,411,44,0.181637,204,411,0,1,2,1,2,154,13,274,3,53,455,0,285,181,41,4,0,14,3,0,5,1,5,2,3,18,0,22,348
K17,stat1995:8400021,statistical_area,stat1995:8400021,1995,8400021,21,loc:8400,8400,רחובות,4,4,2865,1867,1838,29,כן,382,294,88,0.207835,246,196,0,0,2,1,0,119,9,294,8,60,382,1,141,111,71,0,1,9,1,0,2,0,0,1,2,3,0,29,149
K17,stat1995:8400022,statistical_area,stat1995:8400022,1995,8400022,22,loc:8400,8400,רחובות,5,5,3044,1962,1943,19,כן,513,363,150,0.264025,363,34,0,1,2,0,0,151,10,211,2,34,513,2,231,177,111,3,1,7,0,0,0,1,0,0,3,14,0,31,41
K17,stat1995:8400023,statistical_area,stat1995:8400023,1995,8400023,23,loc:8400,8400,רחובות,1,1,613,483,483,0,כן,177,133,44,0.36646,133,1,0,0,0,0,0,25,0,19,1,0,177,0,33,28,36,0,0,1,0,0,0,0,0,1,2,4,0,18,4
K17,stat1995:8400024,statistical_area,stat1995:8400024,1995,8400024,24,loc:8400,8400,רחובות,4,4,2475,1684,1664,20,טב,382,286,96,0.229567,184,143,1,0,0,1,6,98,7,382,3,31,286,0,81,148,44,1,0,13,0,0,2,0,0,0,1,15,0,18,199
K17,stat1995:8400025,statistical_area,stat1995:8400025,1995,8400025,25,loc:8400,8400,רחובות,8,8,4459,2920,2869,51,טב,732,364,368,0.255141,192,349,0,0,2,2,18,121,11,732,3,114,364,1,297,231,42,3,0,11,1,4,7,0,1,1,5,25,1,34,297
K17,stat1995:8400026,statistical_area,stat1995:8400026,1995,8400026,26,loc:8400,8400,רחובות,9,9,4871,3419,3377,42,כן,977,547,430,0.28931,547,22,1,0,0,2,3,262,17,397,9,43,977,1,329,347,108,2,0,21,1,1,1,0,0,0,2,27,0,51,206
K17,stat1995:8400031,statistical_area,stat1995:8400031,1995,8400031,31,loc:8400,8400,רחובות,1,1,719,543,534,9,כן,198,122,76,0.370787,122,0,0,0,0,0,0,50,1,31,0,2,198,0,17,46,36,0,0,9,0,0,0,0,0,0,0,6,0,5,11
K17,stat1995:8400032,statistical_area,stat1995:8400032,1995,8400032,32,loc:8400,8400,רחובות,8,8,5181,2910,2837,73,שס,683,495,188,0.240747,299,26,1,2,1,3,80,134,6,230,9,31,495,2,380,346,28,2,3,12,1,3,1,0,0,4,6,26,2,21,683
K17,stat1995:8400033,statistical_area,stat1995:8400033,1995,8400033,33,loc:8400,8400,רחובות,8,8,4336,2696,2653,43,כן,777,418,359,0.292876,418,23,3,0,0,2,44,206,9,103,16,11,777,0,390,295,76,1,0,15,2,1,0,1,0,5,3,26,2,53,171
K17,stat1995:8400034,statistical_area,stat1995:8400034,1995,8400034,34,loc:8400,8400,רחובות,2,2,950,635,627,8,כן,218,170,48,0.347687,170,1,0,0,0,0,1,51,1,19,0,0,218,0,23,55,35,0,3,6,0,0,1,0,0,0,0,12,0,16,15
K17,stat1995:8400041,statistical_area,stat1995:8400041,1995,8400041,41,loc:8400,8400,רחובות,7,7,4847,3124,3072,52,שס,626,423,203,0.203776,239,378,4,0,0,1,13,158,3,414,4,133,423,1,245,332,37,3,0,4,2,0,0,1,1,6,5,17,1,21,626
K17,stat1995:8400042,statistical_area,stat1995:8400042,1995,8400042,42,loc:8400,8400,רחובות,6,6,3768,2177,2139,38,כן,408,375,33,0.190743,239,16,1,0,1,1,4,154,4,195,7,19,408,1,250,353,27,1,0,9,1,0,1,1,0,0,5,26,0,40,375
K17,stat1995:8400043,statistical_area,stat1995:8400043,1995,8400043,43,loc:8400,8400,רחובות,5,5,3573,2143,2109,34,כן,430,317,113,0.203888,286,14,4,1,2,3,43,197,7,151,7,18,430,1,200,317,40,1,1,7,1,2,4,0,1,0,4,33,2,37,295
K17,stat1995:8400051,statistical_area,stat1995:8400051,1995,8400051,51,loc:8400,8400,רחובות,4,4,2791,1638,1614,24,כן,428,277,151,0.26518,277,9,0,1,2,3,1,157,7,64,3,9,428,1,220,219,39,1,0,9,0,0,0,0,3,0,1,25,0,26,109
K17,stat1995:8400052,statistical_area,stat1995:8400052,1995,8400052,52,loc:8400,8400,רחובות,3,3,1874,1164,1149,15,כן,343,199,144,0.29852,199,10,0,0,3,0,0,121,6,40,1,2,343,2,170,114,42,2,0,7,1,1,1,0,1,0,0,22,0,29,32
K17,stat1995:8400053,statistical_area,stat1995:8400053,1995,8400053,53,loc:8400,8400,רחובות,6,6,4043,2534,2495,39,כן,745,552,193,0.298597,552,18,2,0,1,1,0,218,28,79,6,5,745,0,301,214,162,0,0,12,0,0,0,0,3,3,2,35,0,44,64
K17,stat1995:8400054,statistical_area,stat1995:8400054,1995,8400054,54,loc:8400,8400,רחובות,6,6,3612,2326,2296,30,כן,698,516,182,0.304007,516,8,0,1,4,1,0,236,10,77,5,10,698,1,174,199,169,3,1,34,2,0,1,0,1,0,4,30,0,56,55
K17,stat1995:8400061,statistical_area,stat1995:8400061,1995,8400061,61,loc:8400,8400,רחובות,4,4,2380,1562,1550,12,כן,498,370,128,0.32129,370,2,0,0,2,0,1,134,5,66,2,4,498,1,112,113,111,3,0,21,1,3,0,0,0,1,0,15,0,36,49
K17,stat1995:8400062,statistical_area,stat1995:8400062,1995,8400062,62,loc:8400,8400,רחובות,6,6,4114,2456,2427,29,כן,601,454,147,0.247631,454,16,0,0,4,0,5,272,4,221,3,31,601,2,124,265,72,2,2,18,0,0,1,0,0,1,3,26,0,28,272
K17,stat1995:8400064,statistical_area,stat1995:8400064,1995,8400064,64,loc:8400,8400,רחובות,7,7,4611,2310,2235,75,זה,483,366,117,0.216107,197,20,1,4,4,4,483,55,6,91,2,14,257,3,273,366,22,2,4,5,3,1,4,1,5,1,9,15,3,29,351
K17,stat1995:8400065,statistical_area,stat1995:8400065,1995,8400065,65,loc:8400,8400,רחובות,6,6,3660,2204,2144,60,כן,503,397,106,0.234608,249,6,0,0,1,1,38,133,9,106,2,7,503,1,309,264,37,0,2,1,1,0,1,1,1,0,6,26,0,42,397
K17,stat1995:8400066,statistical_area,stat1995:8400066,1995,8400066,66,loc:8400,8400,רחובות,1,1,466,310,309,1,כן,124,68,56,0.401294,68,0,0,0,0,0,0,33,1,3,0,1,124,0,10,20,27,0,0,1,0,0,0,0,0,0,0,4,0,7,10
K17,stat1995:84001,statistical_area,stat1995:84001,1995,84001,1,loc:84,84,תל יוסף,1,1,348,231,231,0,אמת,124,59,65,0.536797,124,0,0,0,0,0,0,12,0,2,0,0,59,0,6,3,20,0,0,2,0,0,0,0,0,0,0,2,0,1,0
K17,stat1995:841001,statistical_area,stat1995:841001,1995,841001,1,loc:841,841,אלישמע,1,1,598,401,400,1,כן,138,76,62,0.345,54,1,0,0,0,1,0,28,0,24,0,2,138,0,11,40,11,0,1,0,0,0,0,0,0,0,0,6,0,7,76
K17,stat1995:842001,statistical_area,stat1995:842001,1995,842001,1,loc:842,842,געש,1,1,499,367,364,3,מרצ,184,103,81,0.505495,103,0,0,0,3,0,0,5,0,2,0,0,46,0,2,0,184,0,0,2,0,0,0,0,0,0,0,11,0,6,0
K17,stat1995:843001,statistical_area,stat1995:843001,1995,843001,1,loc:843,843,מרגליות,1,1,251,122,120,2,אמת,34,34,0,0.283333,34,0,0,0,0,0,0,2,0,8,0,0,34,0,6,16,11,0,0,0,0,0,0,0,0,0,0,0,0,2,7
K17,stat1995:844001,statistical_area,stat1995:844001,1995,844001,1,loc:844,844,נחל עוז,1,1,270,172,172,0,אמת,114,21,93,0.662791,114,0,0,0,1,0,0,5,0,1,0,0,21,0,3,3,15,0,0,0,0,0,1,0,0,1,0,4,0,2,1
K17,stat1995:845001,statistical_area,stat1995:845001,1995,845001,1,loc:845,845,כפר עזה,1,1,567,416,415,1,אמת,194,142,52,0.46747,194,0,0,0,2,1,0,9,1,2,0,0,142,0,2,4,35,0,0,2,0,0,0,0,0,0,0,12,0,9,0
K17,stat1995:846001,statistical_area,stat1995:846001,1995,846001,1,loc:846,846,שפר,1,1,206,111,111,0,מחל,25,23,2,0.225225,23,0,0,0,0,1,0,6,0,7,0,1,17,0,9,25,2,0,0,0,0,0,0,0,0,0,0,5,0,3,12
K17,stat1995:848001,statistical_area,stat1995:848001,1995,848001,1,loc:848,848,בית רבן,1,1,174,131,130,1,טב,91,22,69,0.7,2,0,0,0,0,0,0,0,0,91,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
K17,stat1995:849001,statistical_area,stat1995:849001,1995,849001,1,loc:849,849,דבירה,1,1,295,218,218,0,מרצ,90,78,12,0.412844,78,0,0,0,1,0,0,1,0,1,1,3,30,0,2,0,90,0,0,1,0,0,0,0,1,0,0,4,0,5,0
K17,stat1995:850001,statistical_area,stat1995:850001,1995,850001,1,loc:850,850,אחיטוב,1,1,552,337,335,2,כן,158,69,89,0.471642,69,0,0,0,0,1,0,28,0,8,0,0,158,1,10,29,2,0,0,0,0,0,0,0,0,2,0,5,0,5,17
K17,stat1995:8500011,statistical_area,stat1995:8500011,1995,8500011,11,loc:8500,8500,רמלה,1,1,742,491,472,19,עם,317,111,206,0.67161,4,0,111,0,4,0,0,2,1,0,0,0,20,0,0,0,2,0,317,0,1,0,0,1,1,2,0,0,2,1,3
K17,stat1995:8500012,statistical_area,stat1995:8500012,1995,8500012,12,loc:8500,8500,רמלה,7,7,4750,2934,2863,71,ל,983,629,354,0.343346,148,8,18,0,25,1,2,63,8,54,10,16,629,0,983,271,25,1,19,4,50,1,4,0,0,5,10,29,1,15,463
K17,stat1995:8500013,statistical_area,stat1995:8500013,1995,8500013,13,loc:8500,8500,רמלה,6,6,3494,1882,1794,88,כן,320,311,9,0.178372,256,10,71,0,90,0,6,57,1,46,3,8,320,1,311,192,37,1,103,4,3,1,2,1,1,1,1,13,1,7,246
K17,stat1995:8500014,statistical_area,stat1995:8500014,1995,8500014,14,loc:8500,8500,רמלה,2,2,1474,752,737,15,עם,193,145,48,0.261872,96,2,81,0,145,0,0,6,0,12,1,5,50,0,13,58,16,0,193,0,0,0,0,0,1,2,0,1,0,4,51
K17,stat1995:8500015,statistical_area,stat1995:8500015,1995,8500015,15,loc:8500,8500,רמלה,1,1,340,147,135,12,עם,52,32,20,0.385185,14,1,2,0,13,0,1,2,0,2,0,0,6,0,1,7,0,1,52,0,0,0,0,0,0,0,0,0,0,1,32
K17,stat1995:8500016,statistical_area,stat1995:8500016,1995,8500016,16,loc:8500,8500,רמלה,4,4,2673,1348,1314,34,עם,327,180,147,0.248858,138,4,78,1,180,0,1,28,1,50,0,6,138,1,42,128,3,1,327,1,2,1,1,0,0,3,4,7,2,4,162
K17,stat1995:8500021,statistical_area,stat1995:8500021,1995,8500021,21,loc:8500,8500,רמלה,3,3,2063,974,946,28,שס,296,173,123,0.312896,130,9,3,0,7,0,12,37,0,37,1,6,173,2,63,137,9,0,2,0,4,1,1,1,1,0,1,3,0,10,296
K17,stat1995:8500022,statistical_area,stat1995:8500022,1995,8500022,22,loc:8500,8500,רמלה,4,4,2598,1435,1406,29,כן,272,232,40,0.193457,232,17,54,0,90,1,4,85,3,65,1,9,272,2,57,188,33,1,37,4,1,2,2,1,0,2,1,12,0,8,222
K17,stat1995:8500023,statistical_area,stat1995:8500023,1995,8500023,23,loc:8500,8500,רמלה,3,3,1651,976,961,15,כן,237,142,95,0.246618,142,8,28,0,72,0,0,78,2,30,0,5,237,2,43,137,13,2,10,4,0,0,0,0,0,1,0,8,0,9,130
K17,stat1995:8500024,statistical_area,stat1995:8500024,1995,8500024,24,loc:8500,8500,רמלה,5,5,3095,1892,1865,27,כן,523,324,199,0.280429,324,15,12,0,25,1,2,127,3,109,0,16,523,0,65,319,17,3,4,10,1,0,2,0,0,4,5,23,0,13,242
K17,stat1995:8500031,statistical_area,stat1995:8500031,1995,8500031,31,loc:8500,8500,רמלה,6,6,3742,1932,1896,36,שס,497,359,138,0.262131,236,17,6,2,2,0,11,99,0,85,1,9,359,0,238,282,7,1,2,3,8,1,3,0,1,0,3,10,1,12,497
K17,stat1995:8500032,statistical_area,stat1995:8500032,1995,8500032,32,loc:8500,8500,רמלה,4,4,2412,1114,1078,36,כן,226,215,11,0.209647,140,9,3,0,6,3,33,66,0,66,1,7,226,0,59,186,20,2,4,4,2,3,1,0,2,3,4,10,1,2,215
K17,stat1995:8500033,statistical_area,stat1995:8500033,1995,8500033,33,loc:8500,8500,רמלה,4,4,2633,1289,1252,37,שס,334,214,120,0.266773,173,11,4,0,6,0,38,60,1,54,2,9,214,1,90,191,23,2,2,1,9,3,2,0,1,1,7,2,1,10,334
K17,stat1995:8500034,statistical_area,stat1995:8500034,1995,8500034,34,loc:8500,8500,רמלה,5,5,3003,1412,1375,37,שס,538,229,309,0.391273,110,12,4,1,3,1,32,68,1,58,1,9,183,3,79,229,5,2,7,0,0,3,3,0,2,3,3,11,0,4,538
K17,stat1995:8500041,statistical_area,stat1995:8500041,1995,8500041,41,loc:8500,8500,רמלה,6,6,3403,1632,1584,48,שס,583,264,319,0.368056,103,10,10,0,23,0,42,48,2,61,2,4,216,1,153,264,8,0,8,3,7,1,4,0,2,0,5,12,5,7,583
K17,stat1995:8500042,statistical_area,stat1995:8500042,1995,8500042,42,loc:8500,8500,רמלה,7,7,4144,2224,2161,63,שס,568,396,172,0.262841,223,16,9,0,20,0,25,115,0,100,2,15,396,1,206,392,13,1,8,2,7,0,2,0,1,2,1,19,1,16,568
K17,stat1995:8500043,statistical_area,stat1995:8500043,1995,8500043,43,loc:8500,8500,רמלה,4,4,2336,1216,1194,22,שס,315,212,103,0.263819,138,7,11,0,7,0,21,51,0,84,1,4,212,0,110,192,6,1,6,3,2,0,2,0,1,5,2,7,1,5,315
K17,stat1995:8500044,statistical_area,stat1995:8500044,1995,8500044,44,loc:8500,8500,רמלה,3,3,1806,1035,1014,21,עם,618,192,426,0.609467,192,0,101,0,41,0,0,0,0,0,0,1,18,1,0,11,8,2,618,0,0,0,1,1,0,3,0,0,3,2,11
K17,stat1995:85001,statistical_area,stat1995:85001,1995,85001,1,loc:85,85,כפר יחזקאל,1,1,474,359,358,1,אמת,128,128,0,0.357542,128,0,0,0,0,0,0,23,1,6,0,0,128,1,11,13,13,0,0,13,0,0,0,0,0,0,0,9,0,12,0
K17,stat1995:851001,statistical_area,stat1995:851001,1995,851001,1,loc:851,851,ניצני עוז,1,1,536,388,387,1,כן,122,104,18,0.315245,104,1,0,2,0,0,0,30,3,8,0,3,122,0,17,45,16,0,0,5,0,0,0,0,0,0,0,6,0,8,17
K17,stat1995:852001,statistical_area,stat1995:852001,1995,852001,1,loc:852,852,גונן,1,1,329,186,184,2,אמת,85,33,52,0.461957,85,1,0,0,0,0,0,10,0,0,0,0,33,0,0,4,32,0,0,1,0,0,0,0,0,0,0,8,0,10,0
K17,stat1995:853001,statistical_area,stat1995:853001,1995,853001,1,loc:853,853,גאליה,1,1,713,515,512,3,כן,245,101,144,0.478516,101,2,0,0,1,0,0,43,2,4,3,0,245,0,6,44,30,0,0,6,0,0,0,0,0,0,1,10,0,10,4
K17,stat1995:854001,statistical_area,stat1995:854001,1995,854001,1,loc:854,854,רחוב,1,1,231,134,134,0,שס,31,29,2,0.231343,23,0,0,0,0,0,0,3,0,29,0,5,20,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
K17,stat1995:856001,statistical_area,stat1995:856001,1995,856001,1,loc:856,856,שעלבים,1,1,395,347,346,1,טב,234,48,186,0.676301,5,24,0,0,0,0,0,4,0,234,0,8,3,0,5,7,0,0,0,3,0,0,0,0,0,0,0,1,0,4,48
K17,stat1995:857001,statistical_area,stat1995:857001,1995,857001,1,loc:857,857,כפר אביב,1,1,443,323,323,0,כן,124,85,39,0.383901,85,3,0,0,1,0,1,28,1,6,0,0,124,4,4,32,12,0,0,3,0,0,1,0,0,0,0,6,0,6,6
K17,stat1995:858001,statistical_area,stat1995:858001,1995,858001,1,loc:858,858,נווה ירק,1,1,666,549,541,8,כן,251,107,144,0.463956,107,0,0,0,1,0,0,48,3,6,1,0,251,3,9,35,43,0,1,8,0,0,0,0,1,0,1,5,0,17,1
K17,stat1995:859001,statistical_area,stat1995:859001,1995,859001,1,loc:859,859,כסלון,1,1,211,128,127,1,מחל,50,35,15,0.393701,8,0,0,0,0,0,0,2,1,13,1,1,10,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35
K17,stat1995:86001,statistical_area,stat1995:86001,1995,86001,1,loc:86,86,גבע,1,1,475,362,362,0,אמת,192,77,115,0.530387,192,0,0,0,1,0,0,11,0,1,1,0,77,0,5,2,26,0,0,12,0,0,0,0,0,0,0,27,0,6,1
K17,stat1995:8600111,statistical_area,stat1995:8600111,1995,8600111,111,loc:8600,8600,רמת גן,6,5,3897,2808,2787,21,כן,1110,507,603,0.398278,507,11,0,0,7,1,1,295,15,84,5,8,1110,1,85,295,192,1,0,22,0,1,1,0,1,0,0,37,0,64,43
K17,stat1995:8600112,statistical_area,stat1995:8600112,1995,8600112,112,loc:8600,8600,רמת גן,3,3,2291,1385,1372,13,כן,390,234,156,0.284257,234,28,0,0,2,1,0,185,6,49,2,7,390,0,91,149,55,0,0,8,1,0,0,0,0,0,3,20,0,31,110
K17,stat1995:8600113,statistical_area,stat1995:8600113,1995,8600113,113,loc:8600,8600,רמת גן,5,5,3471,1981,1958,23,כן,536,306,230,0.273749,306,16,0,0,7,2,1,299,2,95,4,4,536,0,128,254,67,0,1,8,2,1,0,0,1,0,1,28,0,44,151
K17,stat1995:8600114,statistical_area,stat1995:8600114,1995,8600114,114,loc:8600,8600,רמת גן,4,4,2122,1198,1175,23,כן,336,192,144,0.285957,192,14,0,1,1,0,1,191,4,51,0,4,336,0,59,163,21,1,1,5,1,0,0,0,0,1,3,10,0,30,85
K17,stat1995:8600115,statistical_area,stat1995:8600115,1995,8600115,115,loc:8600,8600,רמת גן,5,5,2749,1662,1636,26,כן,510,303,207,0.311736,275,15,0,0,1,1,1,303,5,46,3,6,510,1,74,164,56,2,1,15,1,1,1,0,0,2,3,23,0,27,99
K17,stat1995:8600121,statistical_area,stat1995:8600121,1995,8600121,121,loc:8600,8600,רמת גן,4,4,2660,1505,1479,26,כן,464,241,223,0.313725,230,9,2,0,6,0,1,241,5,60,3,6,464,0,69,163,69,1,0,7,0,0,0,0,1,1,3,20,1,33,84
K17,stat1995:8600122,statistical_area,stat1995:8600122,1995,8600122,122,loc:8600,8600,רמת גן,3,2,2121,1383,1367,16,כן,475,305,170,0.347476,305,11,0,0,7,2,3,176,6,30,2,5,475,0,47,80,104,0,0,6,0,0,0,1,0,4,0,25,0,38,40
K17,stat1995:8600123,statistical_area,stat1995:8600123,1995,8600123,123,loc:8600,8600,רמת גן,8,4,4860,3414,3386,28,כן,1145,750,395,0.338157,750,15,0,0,7,1,1,507,19,93,9,6,1145,1,70,246,279,1,0,26,0,0,1,0,2,7,1,51,0,73,75
K17,stat1995:8600124,statistical_area,stat1995:8600124,1995,8600124,124,loc:8600,8600,רמת גן,1,1,348,188,185,3,כן,66,31,35,0.356757,26,4,0,0,0,0,0,19,1,6,1,2,66,0,9,31,7,0,0,0,0,0,0,0,0,0,0,2,0,0,11
K17,stat1995:8600125,statistical_area,stat1995:8600125,1995,8600125,125,loc:8600,8600,רמת גן,2,2,1333,845,835,10,כן,277,128,149,0.331737,128,7,0,0,1,1,0,97,4,42,0,3,277,0,26,105,61,0,0,15,0,0,0,0,0,0,0,13,0,18,37
K17,stat1995:8600131,statistical_area,stat1995:8600131,1995,8600131,131,loc:8600,8600,רמת גן,3,3,2241,1417,1403,14,כן,448,291,157,0.319316,291,7,0,0,3,2,0,188,10,54,7,4,448,0,60,114,102,0,0,12,0,0,1,1,0,0,3,17,0,36,43
K17,stat1995:8600132,statistical_area,stat1995:8600132,1995,8600132,132,loc:8600,8600,רמת גן,4,4,2803,1799,1787,12,כן,545,321,224,0.30498,321,21,0,0,5,0,0,247,21,72,2,5,545,0,88,192,115,1,1,12,0,1,0,0,0,1,2,33,0,57,45
K17,stat1995:8600133,statistical_area,stat1995:8600133,1995,8600133,133,loc:8600,8600,רמת גן,8,8,5092,2885,2862,23,כן,849,547,302,0.296646,547,25,1,2,6,1,1,414,9,124,7,6,849,2,159,306,155,3,1,22,0,2,1,0,0,4,9,42,0,75,89
K17,stat1995:8600134,statistical_area,stat1995:8600134,1995,8600134,134,loc:8600,8600,רמת גן,5,5,3641,1944,1906,38,כן,563,306,257,0.295383,306,29,0,1,3,2,1,243,11,73,6,9,563,0,180,224,92,1,0,15,4,1,0,0,0,3,3,41,0,45,50
K17,stat1995:8600135,statistical_area,stat1995:8600135,1995,8600135,135,loc:8600,8600,רמת גן,4,4,2596,1404,1380,24,כן,402,219,183,0.291304,219,15,0,0,2,1,1,198,7,57,5,6,402,0,142,156,56,0,0,5,1,1,0,0,1,3,7,19,0,23,53
K17,stat1995:8600136,statistical_area,stat1995:8600136,1995,8600136,136,loc:8600,8600,רמת גן,6,6,4773,2615,2577,38,כן,764,449,315,0.296469,449,19,0,0,11,3,5,299,14,91,6,15,764,0,219,302,135,2,2,18,2,1,1,0,1,6,4,41,0,69,98
K17,stat1995:8600137,statistical_area,stat1995:8600137,1995,8600137,137,loc:8600,8600,רמת גן,3,3,1939,1087,1055,32,כן,341,172,169,0.323223,172,17,1,1,2,2,0,144,10,51,2,1,341,0,73,117,37,0,1,7,0,1,1,0,2,1,1,13,1,17,39
K17,stat1995:8600138,statistical_area,stat1995:8600138,1995,8600138,138,loc:8600,8600,רמת גן,5,5,3554,2109,2076,33,כן,610,393,217,0.293834,393,34,0,0,6,0,1,274,8,82,5,3,610,0,143,230,95,0,0,18,0,4,1,0,0,1,2,30,0,53,83
K17,stat1995:8600211,statistical_area,stat1995:8600211,1995,8600211,211,loc:8600,8600,רמת גן,3,3,1955,1021,1011,10,כן,285,170,115,0.281899,170,29,0,0,0,0,1,144,4,54,2,2,285,1,62,107,51,0,0,5,0,0,1,0,1,1,1,23,0,23,44
K17,stat1995:8600212,statistical_area,stat1995:8600212,1995,8600212,212,loc:8600,8600,רמת גן,3,3,2234,1226,1211,15,כן,347,180,167,0.28654,180,36,1,0,7,0,1,140,4,111,4,7,347,0,79,139,62,1,1,5,0,0,1,0,0,0,0,17,0,22,46
K17,stat1995:8600213,statistical_area,stat1995:8600213,1995,8600213,213,loc:8600,8600,רמת גן,4,4,2439,1451,1430,21,כן,437,275,162,0.305594,275,10,0,1,5,0,1,181,7,58,4,4,437,2,77,170,72,1,0,8,0,0,1,0,0,0,0,32,0,30,54
K17,stat1995:8600214,statistical_area,stat1995:8600214,1995,8600214,214,loc:8600,8600,רמת גן,3,3,2092,1199,1174,25,כן,324,216,108,0.27598,216,13,0,0,0,0,0,175,5,45,0,4,324,0,107,122,51,1,0,8,0,2,1,0,2,0,6,17,0,29,46
K17,stat1995:8600215,statistical_area,stat1995:8600215,1995,8600215,215,loc:8600,8600,רמת גן,6,6,4009,2510,2481,29,כן,732,424,308,0.295042,424,38,0,0,9,1,0,388,15,133,10,12,732,1,102,256,108,2,0,14,0,3,0,1,1,5,5,29,0,59,133
K17,stat1995:8600216,statistical_area,stat1995:8600216,1995,8600216,216,loc:8600,8600,רמת גן,5,5,3220,1977,1947,30,כן,605,355,250,0.310734,355,26,1,0,5,0,0,246,12,146,3,11,605,0,73,207,82,0,0,13,0,0,1,0,1,1,4,28,1,43,83
K17,stat1995:8600217,statistical_area,stat1995:8600217,1995,8600217,217,loc:8600,8600,רמת גן,3,3,2015,1365,1357,8,כן,445,225,220,0.327929,225,18,1,1,1,0,0,215,14,71,1,3,445,1,53,146,51,2,0,7,0,0,2,0,1,1,1,19,0,28,50
K17,stat1995:8600218,statistical_area,stat1995:8600218,1995,8600218,218,loc:8600,8600,רמת גן,5,5,2878,2181,2168,13,כן,857,418,439,0.395295,418,8,0,0,2,0,0,264,16,96,5,2,857,0,54,219,91,3,0,20,0,1,0,0,0,0,1,23,0,42,46
K17,stat1995:8600221,statistical_area,stat1995:8600221,1995,8600221,221,loc:8600,8600,רמת גן,1,1,112,49,48,1,טב,30,5,25,0.625,0,1,0,0,0,0,0,0,0,30,0,1,3,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
K17,stat1995:8600222,statistical_area,stat1995:8600222,1995,8600222,222,loc:8600,8600,רמת גן,3,3,2167,1343,1329,14,טב,351,257,94,0.264108,93,23,0,0,0,1,1,116,2,351,2,14,199,1,40,180,11,2,1,7,0,0,1,0,0,0,1,9,1,16,257
K17,stat1995:8600223,statistical_area,stat1995:8600223,1995,8600223,223,loc:8600,8600,רמת גן,5,5,2892,1869,1845,24,כן,400,279,121,0.216802,254,34,0,0,3,0,0,231,6,279,2,18,400,1,93,223,37,3,1,8,0,2,0,0,0,2,1,15,1,19,212
K17,stat1995:8600224,statistical_area,stat1995:8600224,1995,8600224,224,loc:8600,8600,רמת גן,8,8,4867,3098,3061,37,כן,925,522,403,0.302189,522,20,1,0,2,1,2,439,7,212,2,12,925,4,134,344,90,3,0,16,3,1,8,0,2,0,6,30,1,70,204
K17,stat1995:8600225,statistical_area,stat1995:8600225,1995,8600225,225,loc:8600,8600,רמת גן,5,5,3426,2512,2492,20,כן,875,370,505,0.351124,370,20,0,1,1,0,0,305,11,182,7,5,875,4,110,290,92,0,0,18,0,1,2,0,0,1,2,19,0,74,102
K17,stat1995:8600226,statistical_area,stat1995:8600226,1995,8600226,226,loc:8600,8600,רמת גן,5,5,3176,1974,1947,27,כן,581,292,289,0.298408,292,10,1,0,2,2,1,216,7,111,5,6,581,0,104,262,54,2,0,12,0,0,5,0,0,0,4,19,0,40,211
