election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
K21,stat2011:3860001,statistical_area,stat2011:3860001,2011,3860001,1,loc:386,386,בני דרור,2,2,1004,805,794,11,פה,437,123,314,0.550378,111,0,1,0,10,1,0,0,0,4,0,0,0,0,19,0,2,123,45,31,1,0,1,6,0,0,0,437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
K21,stat2011:3870001,statistical_area,stat2011:3870001,2011,3870001,1,loc:387,387,כפר מונש,1,1,624,477,476,1,פה,303,67,236,0.636555,67,0,1,1,4,1,0,0,0,1,0,0,0,0,13,0,2,43,33,2,0,0,0,5,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3880001,statistical_area,stat2011:3880001,2011,3880001,1,loc:388,388,כפר קיש,1,1,432,325,321,4,פה,176,49,127,0.548287,35,0,0,0,10,0,0,0,1,1,0,0,0,0,8,0,1,49,15,14,0,0,0,8,0,1,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:3890001,statistical_area,stat2011:3890001,2011,3890001,1,loc:389,389,בצרה,2,2,776,582,581,1,פה,382,57,325,0.657487,54,2,0,0,10,0,0,0,6,3,1,0,0,0,4,0,0,57,36,10,0,0,0,12,0,0,0,382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
K21,stat2011:3900001,statistical_area,stat2011:3900001,2011,3900001,1,loc:390,390,רגבה,2,2,807,615,611,4,פה,365,101,264,0.597381,101,1,0,1,5,0,0,0,1,1,0,0,0,0,16,0,2,75,26,10,1,0,0,5,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:390001,statistical_area,stat2011:390001,2011,390001,1,loc:39,39,גפן,1,1,254,187,185,2,מחל,120,21,99,0.648649,3,3,0,0,8,0,0,0,0,4,0,0,0,0,2,0,0,120,1,6,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
K21,stat2011:3930001,statistical_area,stat2011:3930001,2011,3930001,1,loc:393,393,גלאון,1,1,449,310,310,0,פה,144,70,74,0.464516,70,0,0,0,2,0,0,0,0,2,0,0,0,0,11,0,3,7,66,3,0,0,0,2,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3940001,statistical_area,stat2011:3940001,2011,3940001,1,loc:394,394,שובל,1,1,618,484,482,2,פה,243,105,138,0.504149,85,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,5,19,105,4,0,0,1,11,0,0,0,243,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
K21,stat2011:3950001,statistical_area,stat2011:3950001,2011,3950001,1,loc:395,395,משמר הנגב,2,2,768,518,517,1,פה,233,144,89,0.450677,144,0,0,1,3,0,0,0,0,1,2,0,0,0,7,0,4,49,40,14,0,0,0,17,1,0,0,233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,stat2011:3960001,statistical_area,stat2011:3960001,2011,3960001,1,loc:396,396,נבטים,1,1,719,562,559,3,פה,232,156,76,0.415027,27,2,1,0,13,0,1,0,1,19,0,0,0,0,22,0,2,156,8,40,1,0,0,24,0,0,0,232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
K21,stat2011:3970001,statistical_area,stat2011:3970001,2011,3970001,1,loc:397,397,חצרים,2,2,813,613,612,1,פה,358,131,227,0.584967,131,0,0,1,3,0,0,0,0,1,1,0,0,0,8,0,4,18,73,2,0,0,0,9,0,0,0,358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
K21,stat2011:3980001,statistical_area,stat2011:3980001,2011,3980001,1,loc:398,398,שרשרת,1,1,253,192,192,0,מחל,122,20,102,0.635417,1,16,0,0,5,0,0,0,0,20,0,0,0,0,4,0,1,122,0,7,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
K21,stat2011:3990001,statistical_area,stat2011:3990001,2011,3990001,1,loc:399,399,בארי,2,2,844,672,671,1,אמת,301,226,75,0.448584,301,1,1,2,5,1,0,0,0,2,0,0,0,0,2,0,0,22,92,6,0,0,0,7,1,0,0,226,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K21,stat2011:4000001,statistical_area,stat2011:4000001,2011,4000001,1,loc:400,400,אבן שמואל,2,2,871,756,754,2,מחל,264,260,4,0.350133,5,36,0,0,25,0,0,0,0,260,0,0,0,0,8,0,0,264,2,101,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
K21,stat2011:40000111,statistical_area,stat2011:40000111,2011,40000111,111,loc:4000,4000,חיפה,3,3,1824,1188,1183,5,מחל,464,266,198,0.392223,10,68,0,0,27,0,0,0,0,157,0,0,0,0,27,0,43,464,5,48,0,0,0,14,2,0,0,47,1,0,0,0,0,3,0,0,1,0,0,0,0,0,266
K21,stat2011:40000112,statistical_area,stat2011:40000112,2011,40000112,112,loc:4000,4000,חיפה,5,5,3430,2758,2746,12,מחל,913,660,253,0.332484,30,170,0,0,54,0,0,0,1,660,0,0,0,0,44,0,1,913,6,297,0,0,0,30,1,0,0,111,0,0,0,0,1,0,0,0,0,1,0,0,1,0,425
K21,stat2011:40000121,statistical_area,stat2011:40000121,2011,40000121,121,loc:4000,4000,חיפה,7,7,4014,2257,2243,14,מחל,913,625,288,0.407044,67,13,0,2,79,1,0,0,6,42,1,2,0,0,143,0,182,913,32,36,1,0,0,43,7,1,0,625,0,0,0,0,0,2,1,0,1,2,1,0,2,0,38
K21,stat2011:40000122,statistical_area,stat2011:40000122,2011,40000122,122,loc:4000,4000,חיפה,8,8,4564,2471,2448,23,מחל,969,569,400,0.395833,92,17,2,0,71,0,0,0,4,15,1,0,1,0,140,1,369,969,31,32,5,0,0,50,8,0,1,569,0,1,0,0,0,6,1,0,0,2,2,1,0,0,57
K21,stat2011:40000131,statistical_area,stat2011:40000131,2011,40000131,131,loc:4000,4000,חיפה,5,5,2583,1810,1801,9,פה,784,577,207,0.435314,92,1,0,1,48,0,0,0,1,13,0,1,0,0,112,1,26,577,23,38,0,0,1,57,0,0,0,784,0,0,0,0,0,1,0,0,0,3,0,0,0,0,21
K21,stat2011:40000133,statistical_area,stat2011:40000133,2011,40000133,133,loc:4000,4000,חיפה,14,14,9315,6589,6560,29,פה,2713,2125,588,0.413567,425,9,0,2,178,1,1,0,6,48,2,0,0,0,405,0,116,2125,126,119,1,0,3,176,4,0,1,2713,0,1,0,0,2,3,0,0,0,12,1,1,2,0,77
K21,stat2011:40000135,statistical_area,stat2011:40000135,2011,40000135,135,loc:4000,4000,חיפה,7,7,4249,2735,2718,17,מחל,1022,913,109,0.376012,100,14,2,1,69,1,1,0,2,18,2,0,0,0,167,1,166,1022,50,55,2,0,0,66,6,0,0,913,0,0,0,0,1,4,0,0,0,4,2,2,3,1,43
K21,stat2011:40000311,statistical_area,stat2011:40000311,2011,40000311,311,loc:4000,4000,חיפה,1,1,748,256,251,5,דעם,63,63,0,0.250996,5,2,63,43,2,0,0,0,0,5,1,0,0,0,9,0,24,63,6,1,0,0,0,0,0,1,0,19,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4
K21,stat2011:40000314,statistical_area,stat2011:40000314,2011,40000314,314,loc:4000,4000,חיפה,3,3,1418,396,393,3,דעם,86,84,2,0.21883,14,6,86,84,5,0,0,0,0,14,0,0,0,0,11,1,33,59,17,4,0,0,1,2,1,0,0,36,0,0,0,0,0,1,0,0,4,0,0,0,1,7,6
K21,stat2011:40000324,statistical_area,stat2011:40000324,2011,40000324,324,loc:4000,4000,חיפה,2,2,1508,452,441,11,פה,114,81,33,0.258503,32,0,22,81,14,0,0,0,1,5,1,0,0,0,22,0,16,58,55,8,1,0,0,0,0,1,0,114,0,0,1,0,1,2,1,0,0,0,1,0,0,0,4
K21,stat2011:40000331,statistical_area,stat2011:40000331,2011,40000331,331,loc:4000,4000,חיפה,2,2,1339,617,601,16,ום,318,109,209,0.529118,29,0,52,318,1,0,0,0,0,0,0,1,4,0,5,0,3,9,59,1,2,0,0,1,2,0,0,109,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2
K21,stat2011:40000332,statistical_area,stat2011:40000332,2011,40000332,332,loc:4000,4000,חיפה,4,4,2214,1016,1003,13,ום,564,144,420,0.562313,22,0,144,564,2,0,0,0,0,2,0,0,1,3,10,0,7,29,87,0,1,0,1,4,2,0,0,117,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0
K21,stat2011:40000333,statistical_area,stat2011:40000333,2011,40000333,333,loc:4000,4000,חיפה,2,2,1173,489,482,7,ום,218,93,125,0.452282,21,0,40,218,0,0,0,0,0,0,0,0,0,0,12,0,4,21,62,1,1,0,0,2,2,0,1,93,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
K21,stat2011:40000334,statistical_area,stat2011:40000334,2011,40000334,334,loc:4000,4000,חיפה,5,5,3291,1702,1684,18,ום,498,304,194,0.295724,35,6,96,498,14,0,0,0,0,6,0,1,4,0,49,0,304,192,139,4,1,0,2,6,3,0,1,303,1,1,0,1,0,0,0,0,0,4,0,2,0,2,9
K21,stat2011:40000411,statistical_area,stat2011:40000411,2011,40000411,411,loc:4000,4000,חיפה,3,3,1985,935,923,12,מחל,248,235,13,0.268689,13,4,12,56,21,0,0,0,0,12,0,0,0,0,63,0,235,248,38,8,0,0,0,7,2,0,0,186,0,0,1,0,0,2,0,0,0,7,1,2,0,1,4
K21,stat2011:40000412,statistical_area,stat2011:40000412,2011,40000412,412,loc:4000,4000,חיפה,5,5,2908,1364,1349,15,מחל,423,298,125,0.313566,44,10,12,50,38,1,0,0,0,10,0,0,0,0,106,1,235,423,41,21,2,0,0,20,10,0,0,298,0,0,0,0,0,3,1,0,0,1,1,0,1,0,20
K21,stat2011:40000413,statistical_area,stat2011:40000413,2011,40000413,413,loc:4000,4000,חיפה,5,5,3338,1727,1705,22,ום,559,343,216,0.327859,27,4,63,559,25,0,0,0,0,4,0,0,1,0,61,0,130,312,135,9,0,0,3,6,1,0,0,343,0,1,0,0,0,2,0,0,0,0,1,0,2,4,12
K21,stat2011:40000414,statistical_area,stat2011:40000414,2011,40000414,414,loc:4000,4000,חיפה,6,6,3513,1752,1729,23,מחל,567,408,159,0.327935,47,6,4,43,58,1,1,0,0,4,2,1,0,0,146,0,408,567,27,17,2,0,4,24,15,0,0,302,2,0,1,0,0,2,0,0,0,4,0,0,1,0,40
K21,stat2011:40000417,statistical_area,stat2011:40000417,2011,40000417,417,loc:4000,4000,חיפה,4,4,2382,1181,1162,19,פה,364,297,67,0.313253,68,5,5,20,26,1,0,0,0,7,0,2,0,0,57,0,175,297,61,25,3,0,0,26,0,0,0,364,0,2,0,0,0,1,3,0,0,2,0,0,0,0,12
K21,stat2011:40000418,statistical_area,stat2011:40000418,2011,40000418,418,loc:4000,4000,חיפה,8,8,4580,2220,2194,26,מחל,566,480,86,0.257976,72,11,30,169,64,1,0,0,0,22,1,2,2,1,125,0,480,566,94,21,0,0,2,21,5,0,0,475,1,0,1,0,0,1,0,0,0,11,0,0,0,0,16
K21,stat2011:40000421,statistical_area,stat2011:40000421,2011,40000421,421,loc:4000,4000,חיפה,3,3,1728,976,952,24,ום,338,167,171,0.355042,26,1,30,338,10,0,0,0,0,5,0,0,0,0,30,0,51,122,93,2,1,0,0,2,3,0,0,167,1,0,0,1,0,5,0,0,1,0,1,0,0,1,61
K21,stat2011:40000422,statistical_area,stat2011:40000422,2011,40000422,422,loc:4000,4000,חיפה,7,7,4612,2415,2390,25,מחל,835,540,295,0.349372,69,10,5,22,79,1,0,0,1,25,0,1,0,0,187,2,392,835,50,35,0,0,0,27,15,0,0,540,0,0,0,1,0,5,1,0,0,2,2,0,1,1,81
K21,stat2011:40000423,statistical_area,stat2011:40000423,2011,40000423,423,loc:4000,4000,חיפה,7,7,4019,2040,2023,17,מחל,777,382,395,0.384083,77,9,1,12,66,0,1,0,4,13,0,2,1,0,176,0,334,777,37,33,3,0,1,38,7,0,0,382,1,0,1,0,0,6,4,0,0,2,1,0,0,1,33
K21,stat2011:40000424,statistical_area,stat2011:40000424,2011,40000424,424,loc:4000,4000,חיפה,7,7,3944,2242,2208,34,מחל,930,384,546,0.421196,49,7,1,8,67,0,0,0,0,22,0,0,0,0,154,0,384,930,24,44,3,0,0,32,15,0,0,374,1,0,0,0,0,3,0,0,1,6,3,0,1,0,79
K21,stat2011:40000425,statistical_area,stat2011:40000425,2011,40000425,425,loc:4000,4000,חיפה,3,3,1717,1294,1285,9,פה,411,404,7,0.319844,37,1,12,68,36,0,0,0,1,7,0,0,0,0,82,0,116,404,39,24,5,0,1,25,3,0,0,411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
K21,stat2011:40000426,statistical_area,stat2011:40000426,2011,40000426,426,loc:4000,4000,חיפה,7,7,4414,2165,2135,30,מחל,1006,313,693,0.471194,41,7,4,11,73,2,0,0,0,27,0,1,0,0,159,0,313,1006,26,24,1,0,0,25,19,0,0,310,1,1,0,0,1,5,0,0,0,1,0,1,0,2,74
K21,stat2011:40000433,statistical_area,stat2011:40000433,2011,40000433,433,loc:4000,4000,חיפה,3,3,1969,1597,1595,2,פה,654,434,220,0.410031,87,2,6,27,55,0,0,0,0,10,0,0,0,0,129,0,43,434,55,37,2,0,2,41,2,0,0,654,0,0,0,0,1,2,0,0,0,3,0,0,0,0,3
K21,stat2011:40000511,statistical_area,stat2011:40000511,2011,40000511,511,loc:4000,4000,חיפה,4,4,2608,1870,1868,2,פה,1067,284,783,0.571199,164,2,0,6,26,2,0,0,0,5,0,0,0,0,80,0,21,284,131,40,0,0,2,32,0,0,0,1067,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2
K21,stat2011:40000513,statistical_area,stat2011:40000513,2011,40000513,513,loc:4000,4000,חיפה,2,2,1246,921,917,4,פה,474,191,283,0.516903,71,0,1,4,18,1,0,0,0,5,1,0,0,0,39,0,16,191,43,28,0,0,0,21,1,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
K21,stat2011:40000514,statistical_area,stat2011:40000514,2011,40000514,514,loc:4000,4000,חיפה,4,4,2556,1954,1951,3,פה,980,479,501,0.502307,119,6,0,4,34,3,0,0,0,9,0,0,0,0,126,0,21,479,67,46,0,0,1,42,2,0,0,980,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6
K21,stat2011:40000521,statistical_area,stat2011:40000521,2011,40000521,521,loc:4000,4000,חיפה,3,3,1710,949,946,3,פה,309,261,48,0.326638,49,2,2,8,30,0,0,0,0,4,0,0,0,0,65,0,144,261,33,13,2,0,1,8,4,0,0,309,1,0,0,0,1,2,0,0,1,1,0,0,0,0,5
K21,stat2011:40000522,statistical_area,stat2011:40000522,2011,40000522,522,loc:4000,4000,חיפה,3,3,1412,851,848,3,פה,366,192,174,0.431604,75,0,9,23,21,2,0,0,0,5,1,0,0,0,29,1,35,192,56,11,0,0,1,13,3,0,0,366,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
K21,stat2011:40000523,statistical_area,stat2011:40000523,2011,40000523,523,loc:4000,4000,חיפה,5,5,2804,1632,1623,9,פה,737,304,433,0.454097,138,7,2,47,44,1,0,0,0,5,1,0,0,0,57,0,36,304,156,33,1,0,1,30,1,1,0,737,0,1,0,0,0,3,1,0,0,4,0,1,0,0,11
K21,stat2011:40000524,statistical_area,stat2011:40000524,2011,40000524,524,loc:4000,4000,חיפה,3,3,2125,1286,1282,4,פה,594,239,355,0.463339,137,5,1,11,31,0,0,0,0,7,0,0,0,0,41,0,30,239,126,26,1,0,1,21,3,0,0,594,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4
K21,stat2011:40000525,statistical_area,stat2011:40000525,2011,40000525,525,loc:4000,4000,חיפה,11,11,6786,4415,4405,10,פה,2330,589,1741,0.528944,489,6,12,58,55,1,0,0,0,30,1,1,0,0,178,0,32,589,434,78,0,0,2,88,2,0,0,2330,1,0,0,0,1,7,1,0,0,4,0,0,0,1,4
K21,stat2011:40000526,statistical_area,stat2011:40000526,2011,40000526,526,loc:4000,4000,חיפה,5,5,2886,1945,1940,5,פה,920,350,570,0.474227,180,3,4,19,27,0,0,0,1,14,0,1,0,0,118,0,37,350,171,25,1,0,0,49,5,1,0,920,1,0,0,0,0,3,0,0,0,1,0,0,0,0,9
K21,stat2011:40000527,statistical_area,stat2011:40000527,2011,40000527,527,loc:4000,4000,חיפה,3,3,2142,1384,1369,15,ום,690,262,428,0.504018,34,0,78,690,10,0,0,0,0,3,0,0,0,0,18,0,20,87,153,2,0,0,0,4,1,0,0,262,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1
K21,stat2011:40000528,statistical_area,stat2011:40000528,2011,40000528,528,loc:4000,4000,חיפה,6,6,3418,2350,2337,13,פה,961,661,300,0.411211,129,5,1,15,51,0,0,0,1,19,0,0,0,0,183,0,54,661,103,67,5,0,0,51,6,0,0,961,0,1,0,0,0,1,0,0,0,1,0,0,0,0,22
K21,stat2011:40000531,statistical_area,stat2011:40000531,2011,40000531,531,loc:4000,4000,חיפה,6,6,3697,2426,2413,13,פה,831,711,120,0.344385,168,0,17,77,63,1,0,0,0,6,1,0,0,0,194,0,81,711,100,48,2,0,1,84,2,0,0,831,0,0,0,1,0,6,0,0,0,1,1,0,1,0,16
K21,stat2011:40000532,statistical_area,stat2011:40000532,2011,40000532,532,loc:4000,4000,חיפה,5,5,3257,1974,1965,9,פה,644,388,256,0.327735,105,8,50,388,27,1,0,0,0,10,0,0,0,0,78,0,43,330,193,25,0,0,1,45,2,0,1,644,0,0,0,0,0,0,0,0,0,4,0,0,1,0,9
K21,stat2011:40000533,statistical_area,stat2011:40000533,2011,40000533,533,loc:4000,4000,חיפה,5,5,3485,2199,2180,19,פה,912,368,544,0.418349,210,24,17,123,50,1,0,0,0,8,0,1,0,0,81,0,54,368,233,34,0,0,3,34,1,0,0,912,0,0,1,0,0,7,0,0,0,4,1,0,0,1,12
K21,stat2011:40000611,statistical_area,stat2011:40000611,2011,40000611,611,loc:4000,4000,חיפה,5,5,2888,1579,1545,34,ום,821,292,529,0.531392,44,0,125,821,2,0,0,0,0,0,0,0,1,0,12,0,24,24,185,1,0,0,0,1,1,0,0,292,0,3,1,0,1,0,1,0,1,0,0,0,0,4,1
K21,stat2011:40000612,statistical_area,stat2011:40000612,2011,40000612,612,loc:4000,4000,חיפה,4,4,2089,977,964,13,ום,480,179,301,0.497925,22,2,61,480,4,0,0,0,1,0,0,0,1,1,18,1,24,53,100,3,0,0,0,2,2,0,0,179,1,0,0,1,0,1,4,0,0,1,0,0,0,1,1
K21,stat2011:40000613,statistical_area,stat2011:40000613,2011,40000613,613,loc:4000,4000,חיפה,2,2,1193,545,538,7,ום,176,114,62,0.327138,33,2,16,176,7,0,0,0,0,2,0,0,0,0,15,1,40,57,57,2,1,0,0,7,1,0,0,114,0,0,0,0,0,1,2,0,0,0,0,0,1,0,3
K21,stat2011:40000621,statistical_area,stat2011:40000621,2011,40000621,621,loc:4000,4000,חיפה,10,10,6182,2882,2872,10,פה,741,647,94,0.258008,210,85,30,154,84,0,0,0,2,33,0,0,1,0,121,0,389,647,229,34,1,0,0,35,12,1,0,741,2,2,0,0,0,4,2,0,0,6,1,0,0,1,45
K21,stat2011:40000622,statistical_area,stat2011:40000622,2011,40000622,622,loc:4000,4000,חיפה,4,4,2387,1165,1156,9,ג,310,241,69,0.268166,32,310,10,16,27,0,0,0,1,24,0,2,0,0,41,0,161,241,34,15,0,0,1,4,1,0,0,173,0,0,0,0,0,0,0,0,0,2,0,0,0,1,60
K21,stat2011:40000623,statistical_area,stat2011:40000623,2011,40000623,623,loc:4000,4000,חיפה,5,5,2979,1935,1924,11,מחל,493,427,66,0.256237,66,331,9,17,35,1,0,0,1,26,3,0,0,0,93,0,145,493,29,25,4,0,0,46,2,0,0,427,0,1,1,0,0,1,1,0,0,1,0,0,1,0,165
K21,stat2011:40000631,statistical_area,stat2011:40000631,2011,40000631,631,loc:4000,4000,חיפה,7,7,4442,1925,1903,22,ל,380,355,25,0.199685,112,355,5,36,54,0,0,0,1,62,1,0,0,0,100,0,380,307,106,27,1,0,0,11,3,0,1,252,2,0,1,0,1,5,1,0,1,3,1,0,0,2,72
K21,stat2011:40000632,statistical_area,stat2011:40000632,2011,40000632,632,loc:4000,4000,חיפה,5,5,3274,1184,1153,31,ום,244,222,22,0.211622,60,5,76,244,20,0,0,0,0,7,1,0,1,1,37,1,180,175,89,6,1,0,1,10,3,0,0,222,0,1,0,1,0,3,1,0,0,1,0,0,0,2,4
K21,stat2011:40000633,statistical_area,stat2011:40000633,2011,40000633,633,loc:4000,4000,חיפה,3,3,1814,626,612,14,ום,133,118,15,0.21732,27,8,39,133,6,1,0,0,0,1,0,2,0,0,24,0,118,95,42,9,0,0,0,3,1,0,1,91,0,1,0,0,0,0,1,0,0,2,0,0,0,4,3
K21,stat2011:40000634,statistical_area,stat2011:40000634,2011,40000634,634,loc:4000,4000,חיפה,4,4,2357,704,690,14,מחל,170,160,10,0.246377,22,26,12,57,15,1,0,0,1,13,1,0,0,0,26,0,160,170,28,7,0,0,0,7,2,0,0,113,0,1,0,1,0,2,0,0,1,2,0,0,2,2,18
K21,stat2011:40000641,statistical_area,stat2011:40000641,2011,40000641,641,loc:4000,4000,חיפה,6,6,3477,1409,1388,21,ג,525,246,279,0.378242,12,525,28,25,24,0,0,0,0,22,0,0,0,0,35,0,246,210,23,10,0,0,0,5,4,0,0,103,2,0,1,0,1,1,1,0,0,1,0,1,0,3,105
K21,stat2011:40000642,statistical_area,stat2011:40000642,2011,40000642,642,loc:4000,4000,חיפה,5,5,3214,2092,2078,14,ג,1341,285,1056,0.645332,6,1341,0,1,25,1,1,0,0,40,0,0,0,0,22,0,111,154,7,10,1,0,1,3,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
K21,stat2011:40000643,statistical_area,stat2011:40000643,2011,40000643,643,loc:4000,4000,חיפה,2,2,1300,1030,1027,3,ג,911,28,883,0.88705,2,911,0,1,3,0,0,0,0,9,0,0,0,0,4,0,25,25,1,0,0,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28
K21,stat2011:40000644,statistical_area,stat2011:40000644,2011,40000644,644,loc:4000,4000,חיפה,1,1,576,320,317,3,ג,75,75,0,0.236593,4,75,0,1,8,0,0,0,0,4,0,0,0,0,14,0,75,62,3,5,0,0,0,3,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
K21,stat2011:40000711,statistical_area,stat2011:40000711,2011,40000711,711,loc:4000,4000,חיפה,3,3,1685,589,578,11,ום,250,112,138,0.432526,9,0,112,250,1,0,0,0,0,3,0,0,0,0,13,2,33,60,37,3,0,0,0,2,0,0,0,46,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
K21,stat2011:40000712,statistical_area,stat2011:40000712,2011,40000712,712,loc:4000,4000,חיפה,6,6,3545,1436,1420,16,מחל,469,341,128,0.330282,32,10,10,65,39,1,0,0,0,11,0,0,0,0,77,1,341,469,34,17,0,0,0,12,10,1,1,253,1,0,0,1,1,2,0,0,0,1,2,2,2,0,24
K21,stat2011:40000713,statistical_area,stat2011:40000713,2011,40000713,713,loc:4000,4000,חיפה,10,10,6101,2685,2644,41,מחל,1092,543,549,0.413011,44,12,19,60,88,0,0,0,4,21,4,0,0,0,170,1,543,1092,39,34,1,0,1,21,12,1,1,380,2,0,1,0,0,3,0,0,1,9,3,0,10,7,60
K21,stat2011:40000714,statistical_area,stat2011:40000714,2011,40000714,714,loc:4000,4000,חיפה,4,4,2174,1318,1312,6,מחל,554,285,269,0.422256,35,2,1,3,44,0,0,0,0,38,0,1,0,0,86,0,143,554,18,23,1,0,0,25,15,0,0,285,0,0,0,0,0,0,1,0,0,1,3,0,1,0,32
K21,stat2011:40000721,statistical_area,stat2011:40000721,2011,40000721,721,loc:4000,4000,חיפה,3,3,1806,1165,1162,3,פה,357,254,103,0.307229,60,141,0,0,32,0,0,0,0,75,0,0,0,0,51,0,44,254,40,55,0,0,3,17,5,0,0,357,0,0,0,0,0,1,1,0,0,1,0,0,0,0,25
K21,stat2011:40000722,statistical_area,stat2011:40000722,2011,40000722,722,loc:4000,4000,חיפה,3,3,1653,1136,1131,5,פה,256,217,39,0.226348,61,161,0,0,29,0,0,0,0,130,1,0,0,0,56,0,34,217,17,80,0,0,0,17,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
K21,stat2011:40000723,statistical_area,stat2011:40000723,2011,40000723,723,loc:4000,4000,חיפה,8,8,4954,3206,3187,19,מחל,846,714,132,0.265453,138,95,0,2,122,5,0,0,2,413,0,0,0,0,150,0,194,846,60,250,3,0,0,45,5,0,1,714,2,0,0,0,0,4,0,0,0,1,0,0,0,0,135
K21,stat2011:40000731,statistical_area,stat2011:40000731,2011,40000731,731,loc:4000,4000,חיפה,5,5,2763,1683,1671,12,מחל,618,482,136,0.369838,71,10,3,1,41,0,0,0,3,30,1,0,0,0,99,0,168,618,34,37,2,0,1,22,3,1,1,482,1,0,1,0,0,5,0,0,0,1,0,0,0,0,35
K21,stat2011:40000732,statistical_area,stat2011:40000732,2011,40000732,732,loc:4000,4000,חיפה,7,7,4397,2455,2438,17,פה,725,672,53,0.297375,118,17,0,0,79,0,0,0,1,97,0,1,1,0,156,0,364,672,49,54,1,0,0,38,12,1,1,725,0,0,0,1,0,5,0,0,0,7,1,0,0,0,37
K21,stat2011:40000733,statistical_area,stat2011:40000733,2011,40000733,733,loc:4000,4000,חיפה,5,5,2852,1413,1387,26,פה,360,356,4,0.259553,67,17,1,3,47,0,0,0,1,50,0,0,0,0,122,1,252,356,29,40,0,0,0,11,4,0,0,360,0,0,0,0,0,6,0,0,0,2,0,0,0,0,18
K21,stat2011:40000811,statistical_area,stat2011:40000811,2011,40000811,811,loc:4000,4000,חיפה,8,8,4670,2716,2702,14,פה,867,492,375,0.320873,149,217,2,15,124,0,0,0,1,188,1,0,0,1,142,0,110,492,102,166,0,0,1,42,2,0,0,867,0,0,0,0,0,0,0,0,0,8,1,0,1,1,69
K21,stat2011:40000813,statistical_area,stat2011:40000813,2011,40000813,813,loc:4000,4000,חיפה,4,4,2425,1700,1694,6,פה,750,379,371,0.442739,126,4,1,1,50,0,0,0,0,22,0,0,0,0,106,0,72,379,69,59,2,0,0,45,0,0,0,750,0,0,0,0,0,1,0,0,0,2,0,0,0,0,5
K21,stat2011:40000821,statistical_area,stat2011:40000821,2011,40000821,821,loc:4000,4000,חיפה,4,4,2771,1389,1382,7,פה,522,311,211,0.377713,99,3,2,2,73,0,0,0,0,10,1,0,0,0,86,0,125,311,67,34,0,0,0,29,4,0,0,522,1,0,0,0,0,1,1,0,0,1,0,0,0,2,8
K21,stat2011:40000822,statistical_area,stat2011:40000822,2011,40000822,822,loc:4000,4000,חיפה,3,3,1565,1063,1062,1,פה,479,179,300,0.451036,112,20,3,3,23,0,0,0,0,17,0,0,0,0,61,0,20,179,81,33,0,0,0,19,1,0,0,479,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
