election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס
K18,stat2008:30001044,statistical_area,stat2008:30001044,2008,30001044,1044,loc:3000,3000,ירושלים,1,1,713,496,494,2,מחל,171,116,55,0.346154,54,0,10,15,0,4,3,2,1,24,0,0,0,116,27,171,15,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,48
K18,stat2008:30001115,statistical_area,stat2008:30001115,2008,30001115,1115,loc:3000,3000,ירושלים,2,2,1441,869,864,5,כן,234,189,45,0.270833,99,1,16,3,2,53,28,1,0,21,0,0,2,234,29,189,118,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,8,53
K18,stat2008:30001121,statistical_area,stat2008:30001121,2008,30001121,1121,loc:3000,3000,ירושלים,3,3,1768,839,823,16,מחל,218,164,54,0.264885,78,0,14,24,0,19,7,9,1,39,0,0,1,164,141,218,34,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,69
K18,stat2008:30001122,statistical_area,stat2008:30001122,2008,30001122,1122,loc:3000,3000,ירושלים,5,5,2720,1539,1513,26,מחל,374,232,142,0.247191,102,0,66,119,2,20,9,16,6,123,0,1,1,209,232,374,49,2,0,0,0,0,1,0,0,0,0,4,2,5,2,1,10,157
K18,stat2008:30001123,statistical_area,stat2008:30001123,2008,30001123,1123,loc:3000,3000,ירושלים,2,2,1239,802,797,5,מחל,194,189,5,0.243413,108,0,28,21,0,16,11,3,0,57,0,0,0,189,30,194,56,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5,75
K18,stat2008:30001124,statistical_area,stat2008:30001124,2008,30001124,1124,loc:3000,3000,ירושלים,4,4,2437,1553,1542,11,מחל,353,304,49,0.228923,171,0,67,57,0,47,16,11,2,126,0,0,1,304,92,353,112,0,0,0,0,1,1,0,0,0,1,3,0,7,0,0,9,161
K18,stat2008:30001131,statistical_area,stat2008:30001131,2008,30001131,1131,loc:3000,3000,ירושלים,4,4,2390,1396,1375,21,מחל,409,265,144,0.297455,189,1,53,12,3,34,11,21,6,68,0,0,0,265,129,409,77,1,0,0,0,0,2,0,0,0,0,1,0,4,0,2,8,79
K18,stat2008:30001132,statistical_area,stat2008:30001132,2008,30001132,1132,loc:3000,3000,ירושלים,6,6,3731,1959,1917,42,מחל,612,405,207,0.319249,106,0,37,96,2,22,11,11,1,70,0,0,2,242,405,612,46,2,1,0,0,1,1,0,0,1,1,2,2,6,1,1,5,230
K18,stat2008:30001133,statistical_area,stat2008:30001133,2008,30001133,1133,loc:3000,3000,ירושלים,2,2,1270,779,771,8,מחל,342,154,188,0.44358,43,0,16,3,0,16,4,3,1,28,0,0,1,154,54,342,21,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,80
K18,stat2008:30001134,statistical_area,stat2008:30001134,2008,30001134,1134,loc:3000,3000,ירושלים,2,2,955,597,593,4,מחל,213,102,111,0.359191,60,0,13,2,1,17,4,5,1,24,1,0,0,102,45,213,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49
K18,stat2008:30001141,statistical_area,stat2008:30001141,2008,30001141,1141,loc:3000,3000,ירושלים,6,6,3835,2098,2054,44,מחל,674,334,340,0.32814,92,1,86,22,3,20,6,15,1,107,1,0,0,312,334,674,46,1,1,1,0,0,1,0,0,1,0,6,1,8,3,1,4,306
K18,stat2008:30001142,statistical_area,stat2008:30001142,2008,30001142,1142,loc:3000,3000,ירושלים,3,3,1892,1047,1032,15,מחל,345,177,168,0.334302,69,1,50,11,0,14,8,7,0,50,0,0,1,146,110,345,37,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,177
K18,stat2008:30001143,statistical_area,stat2008:30001143,2008,30001143,1143,loc:3000,3000,ירושלים,5,5,2727,1346,1307,39,מחל,383,232,151,0.293037,34,0,197,13,2,1,4,4,0,64,2,1,0,115,232,383,11,3,0,1,0,0,2,0,0,1,0,2,3,6,0,1,3,222
K18,stat2008:30001144,statistical_area,stat2008:30001144,2008,30001144,1144,loc:3000,3000,ירושלים,5,5,2797,2185,2179,6,מחל,747,544,203,0.342818,291,0,82,7,1,35,4,14,5,73,0,0,0,544,129,747,116,0,0,0,0,0,4,0,0,0,1,1,0,5,0,0,14,106
K18,stat2008:30001147,statistical_area,stat2008:30001147,2008,30001147,1147,loc:3000,3000,ירושלים,6,6,3156,2281,2267,14,מחל,882,559,323,0.38906,345,0,33,8,0,38,17,7,6,35,0,0,2,559,116,882,130,1,0,0,0,0,0,0,0,0,0,4,1,6,0,0,6,71
K18,stat2008:30001211,statistical_area,stat2008:30001211,2008,30001211,1211,loc:3000,3000,ירושלים,3,3,2122,1025,1008,17,מחל,369,175,194,0.366071,35,0,78,17,1,6,1,4,0,41,0,0,0,101,144,369,23,2,3,0,0,2,0,0,2,0,1,1,0,0,0,1,1,175
K18,stat2008:30001212,statistical_area,stat2008:30001212,2008,30001212,1212,loc:3000,3000,ירושלים,4,4,2782,1425,1395,30,מחל,546,275,271,0.391398,65,0,63,19,0,11,9,7,0,61,0,0,0,158,130,546,38,2,0,0,0,2,0,0,0,0,1,0,0,5,1,0,2,275
K18,stat2008:30001213,statistical_area,stat2008:30001213,2008,30001213,1213,loc:3000,3000,ירושלים,3,3,2064,1257,1245,12,מחל,517,205,312,0.415261,50,0,17,4,4,8,5,3,2,27,0,0,0,183,205,517,5,1,3,0,0,23,0,0,0,0,0,0,0,4,0,0,1,183
K18,stat2008:30001214,statistical_area,stat2008:30001214,2008,30001214,1214,loc:3000,3000,ירושלים,3,3,2009,1161,1145,16,מחל,460,185,275,0.401747,56,0,40,10,17,27,12,6,3,57,0,0,0,149,87,460,18,0,0,0,1,9,1,0,0,0,0,3,0,1,0,0,3,185
K18,stat2008:30001215,statistical_area,stat2008:30001215,2008,30001215,1215,loc:3000,3000,ירושלים,6,6,3814,2197,2173,24,מחל,953,316,637,0.438564,100,0,78,11,2,56,14,18,4,108,0,0,3,279,179,953,42,0,0,0,0,1,3,0,0,1,0,1,0,3,0,0,1,316
K18,stat2008:30001216,statistical_area,stat2008:30001216,2008,30001216,1216,loc:3000,3000,ירושלים,4,4,2669,1608,1581,27,מחל,551,202,349,0.348514,113,0,144,41,5,104,15,12,4,126,2,0,0,202,49,551,58,0,1,1,0,0,1,0,0,0,0,2,0,9,0,0,2,139
K18,stat2008:30001217,statistical_area,stat2008:30001217,2008,30001217,1217,loc:3000,3000,ירושלים,6,6,3456,2136,2114,22,מחל,789,307,482,0.373226,147,1,196,12,0,94,16,9,2,122,1,0,1,307,115,789,77,0,1,0,0,2,5,0,0,0,0,3,0,7,1,1,6,199
K18,stat2008:30001221,statistical_area,stat2008:30001221,2008,30001221,1221,loc:3000,3000,ירושלים,5,5,3390,2387,2366,21,מחל,502,448,54,0.212172,113,0,345,226,0,40,4,9,8,448,0,0,2,184,100,502,66,0,0,0,0,0,0,0,1,0,0,3,0,7,0,1,4,303
K18,stat2008:30001222,statistical_area,stat2008:30001222,2008,30001222,1222,loc:3000,3000,ירושלים,7,7,3934,2581,2566,15,מחל,737,489,248,0.287217,343,3,243,18,1,139,27,15,5,150,0,0,0,489,88,737,220,1,2,0,0,0,1,0,0,0,0,0,2,5,1,0,4,72
K18,stat2008:30001223,statistical_area,stat2008:30001223,2008,30001223,1223,loc:3000,3000,ירושלים,5,5,2976,1872,1850,22,מחל,540,344,196,0.291892,232,2,218,20,3,75,30,16,7,107,1,0,0,344,44,540,147,0,1,0,0,3,0,0,0,0,0,2,0,7,1,1,8,41
K18,stat2008:30001311,statistical_area,stat2008:30001311,2008,30001311,1311,loc:3000,3000,ירושלים,4,4,2585,1710,1706,4,מחל,532,232,300,0.311841,105,1,232,94,2,95,26,9,2,149,2,0,0,213,48,532,98,1,8,0,0,0,1,0,0,0,0,0,3,3,0,1,3,78
K18,stat2008:30001312,statistical_area,stat2008:30001312,2008,30001312,1312,loc:3000,3000,ירושלים,5,5,2674,1674,1656,18,מחל,422,273,149,0.254831,196,0,186,34,4,122,33,20,1,98,1,0,0,273,46,422,163,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,4,45
K18,stat2008:30001313,statistical_area,stat2008:30001313,2008,30001313,1313,loc:3000,3000,ירושלים,3,3,1854,1148,1136,12,מחל,366,201,165,0.322183,96,0,70,49,0,62,21,5,3,54,1,0,0,201,33,366,104,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,65
K18,stat2008:30001314,statistical_area,stat2008:30001314,2008,30001314,1314,loc:3000,3000,ירושלים,4,4,2496,1514,1503,11,מחל,483,305,178,0.321357,134,0,85,5,1,115,43,7,5,58,1,0,1,305,29,483,174,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,3,46
K18,stat2008:30001321,statistical_area,stat2008:30001321,2008,30001321,1321,loc:3000,3000,ירושלים,4,4,2108,1221,1202,19,מחל,329,241,88,0.27371,150,0,71,17,3,77,37,12,6,74,0,0,2,241,33,329,124,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,20
K18,stat2008:30001322,statistical_area,stat2008:30001322,2008,30001322,1322,loc:3000,3000,ירושלים,2,2,1193,577,562,15,מחל,169,93,76,0.300712,63,1,25,6,1,33,14,5,1,40,0,0,0,93,23,169,52,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2,26
K18,stat2008:30001331,statistical_area,stat2008:30001331,2008,30001331,1331,loc:3000,3000,ירושלים,1,1,351,156,155,1,מחל,46,41,5,0.296774,18,0,2,2,2,9,0,0,0,2,0,0,0,41,2,46,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
K18,stat2008:30001332,statistical_area,stat2008:30001332,2008,30001332,1332,loc:3000,3000,ירושלים,3,3,1640,958,947,11,מחל,254,188,66,0.268215,121,2,18,5,4,85,21,1,0,39,0,0,0,188,40,254,118,1,0,0,0,2,0,0,0,0,0,0,1,4,0,1,4,38
K18,stat2008:30001333,statistical_area,stat2008:30001333,2008,30001333,1333,loc:3000,3000,ירושלים,3,3,1916,1027,1017,10,מחל,281,162,119,0.276303,84,0,54,7,0,117,29,8,3,46,0,0,1,162,22,281,138,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,1,58
K18,stat2008:30001334,statistical_area,stat2008:30001334,2008,30001334,1334,loc:3000,3000,ירושלים,4,4,2190,1347,1338,9,מחל,369,239,130,0.275785,93,0,100,12,2,147,43,5,1,69,1,0,0,239,38,369,137,0,0,0,0,1,0,0,0,0,0,2,1,2,0,1,5,70
K18,stat2008:30001335,statistical_area,stat2008:30001335,2008,30001335,1335,loc:3000,3000,ירושלים,4,4,2580,1381,1370,11,מחל,448,198,250,0.327007,78,0,51,11,0,111,28,15,1,87,0,0,0,198,91,448,85,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2,5,153
K18,stat2008:30001336,statistical_area,stat2008:30001336,2008,30001336,1336,loc:3000,3000,ירושלים,2,2,902,620,616,4,מחל,230,117,113,0.373377,48,0,25,4,0,52,6,11,0,20,2,0,1,117,20,230,42,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,4,27
K18,stat2008:30001341,statistical_area,stat2008:30001341,2008,30001341,1341,loc:3000,3000,ירושלים,2,2,1216,920,910,10,מחל,348,212,136,0.382418,92,0,43,1,4,39,9,10,2,29,0,0,0,212,29,348,42,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,43
K18,stat2008:30001342,statistical_area,stat2008:30001342,2008,30001342,1342,loc:3000,3000,ירושלים,7,7,4308,2567,2528,39,מחל,699,494,205,0.276503,242,2,76,22,4,276,33,11,3,80,0,4,0,494,317,699,164,2,2,0,1,0,0,0,0,0,0,1,0,5,0,0,4,86
K18,stat2008:30001343,statistical_area,stat2008:30001343,2008,30001343,1343,loc:3000,3000,ירושלים,3,3,1782,1247,1242,5,מחל,437,293,144,0.351852,130,0,40,1,0,81,19,4,4,33,0,0,0,293,63,437,84,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,6,43
K18,stat2008:30001344,statistical_area,stat2008:30001344,2008,30001344,1344,loc:3000,3000,ירושלים,4,4,2481,1296,1271,25,מחל,480,186,294,0.377655,65,0,101,6,1,34,2,8,3,49,2,0,1,186,136,480,42,0,1,0,1,0,1,0,0,1,0,2,1,5,2,0,2,139
K18,stat2008:30001345,statistical_area,stat2008:30001345,2008,30001345,1345,loc:3000,3000,ירושלים,2,2,813,428,419,9,מחל,152,61,91,0.362768,18,0,21,26,6,18,6,3,2,33,1,0,0,61,12,152,7,0,0,0,0,4,0,0,1,0,0,1,0,1,0,1,0,45
K18,stat2008:30001346,statistical_area,stat2008:30001346,2008,30001346,1346,loc:3000,3000,ירושלים,2,2,1353,891,883,8,מחל,368,143,225,0.416761,43,0,43,6,5,36,5,12,2,67,0,0,0,143,39,368,19,1,0,0,0,10,2,0,0,0,0,2,0,2,0,0,0,78
K18,stat2008:30001351,statistical_area,stat2008:30001351,2008,30001351,1351,loc:3000,3000,ירושלים,4,4,2456,1625,1616,9,מחל,608,427,181,0.376238,153,0,30,7,1,48,8,15,0,27,0,0,1,427,123,608,56,0,0,0,0,1,0,0,0,0,0,3,0,5,0,0,6,97
K18,stat2008:30001352,statistical_area,stat2008:30001352,2008,30001352,1352,loc:3000,3000,ירושלים,4,4,2713,1430,1402,28,מחל,516,304,212,0.368046,129,0,26,10,0,27,2,5,5,64,0,0,3,304,125,516,54,0,1,0,0,0,0,0,0,0,0,1,1,6,1,0,2,120
K18,stat2008:30001353,statistical_area,stat2008:30001353,2008,30001353,1353,loc:3000,3000,ירושלים,3,3,1859,995,983,12,מחל,355,194,161,0.361139,59,0,24,8,0,15,4,4,1,30,0,1,4,194,142,355,25,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6,105
K18,stat2008:30001354,statistical_area,stat2008:30001354,2008,30001354,1354,loc:3000,3000,ירושלים,4,4,2387,1369,1344,25,מחל,483,249,234,0.359375,71,1,34,12,1,21,7,10,2,55,0,2,3,221,249,483,41,0,1,0,0,0,3,0,0,1,0,1,2,2,0,1,6,114
K18,stat2008:30001355,statistical_area,stat2008:30001355,2008,30001355,1355,loc:3000,3000,ירושלים,3,3,1779,964,951,13,מחל,331,170,161,0.348055,57,0,39,2,1,44,5,5,1,39,0,1,1,159,170,331,33,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,5,53
K18,stat2008:30001411,statistical_area,stat2008:30001411,2008,30001411,1411,loc:3000,3000,ירושלים,1,1,569,168,167,1,ט,55,41,14,0.329341,3,0,41,2,7,1,8,0,0,55,0,0,0,0,1,22,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17
K18,stat2008:30001421,statistical_area,stat2008:30001421,2008,30001421,1421,loc:3000,3000,ירושלים,1,1,327,98,98,0,ט,45,16,29,0.459184,3,0,6,2,3,0,0,0,0,45,0,0,0,2,1,11,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,16
K18,stat2008:30001523,statistical_area,stat2008:30001523,2008,30001523,1523,loc:3000,3000,ירושלים,1,1,260,36,35,1,מחל,11,6,5,0.314286,5,0,0,1,4,0,0,0,0,0,0,0,0,2,6,11,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
K18,stat2008:30001612,statistical_area,stat2008:30001612,2008,30001612,1612,loc:3000,3000,ירושלים,3,3,950,317,307,10,עם,167,120,47,0.543974,1,0,0,0,120,0,3,0,0,2,1,0,0,0,4,2,5,0,0,0,0,167,0,0,0,0,1,0,0,0,1,0,0,0
K18,stat2008:30001613,statistical_area,stat2008:30001613,2008,30001613,1613,loc:3000,3000,ירושלים,1,1,618,201,196,5,עם,106,76,30,0.540816,0,0,0,0,76,0,9,0,0,2,0,0,0,0,0,2,1,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0
K18,stat2008:30001614,statistical_area,stat2008:30001614,2008,30001614,1614,loc:3000,3000,ירושלים,1,1,650,182,180,2,ד,68,62,6,0.377778,3,0,0,5,68,1,30,0,0,2,0,0,0,3,1,2,2,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0
K18,stat2008:30001621,statistical_area,stat2008:30001621,2008,30001621,1621,loc:3000,3000,ירושלים,1,1,142,41,41,0,מחל,18,10,8,0.439024,1,0,1,0,0,0,0,0,0,2,0,1,0,2,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
K18,stat2008:30001622,statistical_area,stat2008:30001622,2008,30001622,1622,loc:3000,3000,ירושלים,8,8,5139,3833,3801,32,מחל,1583,686,897,0.416469,122,0,323,28,2,14,0,11,2,686,2,0,3,363,216,1583,19,0,0,1,0,0,1,0,0,0,0,3,1,2,0,1,7,411
K18,stat2008:30001631,statistical_area,stat2008:30001631,2008,30001631,1631,loc:3000,3000,ירושלים,4,4,2522,1395,1368,27,מחל,459,283,176,0.335526,64,0,29,19,1,13,6,8,0,60,0,0,0,190,283,459,33,3,3,1,0,0,1,0,0,0,0,2,0,4,0,1,4,184
K18,stat2008:30001632,statistical_area,stat2008:30001632,2008,30001632,1632,loc:3000,3000,ירושלים,7,7,4154,2580,2558,22,מחל,981,445,536,0.383503,204,0,59,21,2,72,9,19,2,75,1,0,1,445,282,981,63,1,3,0,0,0,1,0,1,0,0,1,2,7,2,0,10,294
K18,stat2008:30001633,statistical_area,stat2008:30001633,2008,30001633,1633,loc:3000,3000,ירושלים,7,7,3930,2441,2410,31,מחל,851,375,476,0.353112,142,1,72,24,0,28,8,9,4,153,0,0,0,375,325,851,49,1,0,2,1,1,1,0,0,1,1,2,0,8,0,3,7,341
K18,stat2008:30001634,statistical_area,stat2008:30001634,2008,30001634,1634,loc:3000,3000,ירושלים,6,6,3889,2440,2423,17,מחל,924,486,438,0.381345,202,1,51,13,0,26,6,20,1,100,0,0,2,486,291,924,72,2,1,0,0,0,0,0,0,1,1,3,2,5,1,0,7,205
K18,stat2008:30001641,statistical_area,stat2008:30001641,2008,30001641,1641,loc:3000,3000,ירושלים,4,4,2723,1501,1489,12,מחל,532,302,230,0.357287,82,0,23,10,0,14,2,5,1,65,0,0,0,224,302,532,21,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,6,195
K18,stat2008:30001642,statistical_area,stat2008:30001642,2008,30001642,1642,loc:3000,3000,ירושלים,3,3,2061,1264,1260,4,מחל,489,220,269,0.388095,68,0,36,8,1,12,4,8,0,57,0,0,1,220,170,489,24,0,0,0,1,1,1,0,0,0,1,4,0,3,0,0,3,148
K18,stat2008:30001643,statistical_area,stat2008:30001643,2008,30001643,1643,loc:3000,3000,ירושלים,3,3,2136,1384,1372,12,מחל,499,237,262,0.363703,93,0,61,10,0,16,2,7,1,107,0,0,1,237,157,499,24,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,145
K18,stat2008:30001644,statistical_area,stat2008:30001644,2008,30001644,1644,loc:3000,3000,ירושלים,2,2,1398,975,970,5,מחל,441,211,230,0.454639,87,0,25,4,0,13,1,4,1,40,0,0,1,211,63,441,18,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,56
K18,stat2008:3010001,statistical_area,stat2008:3010001,2008,3010001,1,loc:301,301,בית עוזיאל,1,1,375,254,251,3,מחל,87,52,35,0.346614,25,0,12,2,0,4,0,3,1,5,0,1,0,52,22,87,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,30
K18,stat2008:3020001,statistical_area,stat2008:3020001,2008,3020001,1,loc:302,302,דפנה,1,1,546,400,393,7,אמת,155,155,0,0.394402,155,0,2,0,0,4,2,3,1,0,0,0,0,155,8,31,27,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0
K18,stat2008:3030001,statistical_area,stat2008:3030001,2008,3030001,1,loc:303,303,דן,1,1,425,300,300,0,מרצ,113,89,24,0.376667,58,0,1,1,0,4,2,0,0,2,0,0,0,89,11,8,113,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1
K18,stat2008:3040001,statistical_area,stat2008:3040001,2008,3040001,1,loc:304,304,שדה אליהו,1,1,549,369,367,2,ב,150,100,50,0.408719,8,0,150,1,0,18,0,0,0,43,0,0,0,33,4,100,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1
K18,stat2008:3050001,statistical_area,stat2008:3050001,2008,3050001,1,loc:305,305,גשר,1,1,454,302,301,1,אמת,144,84,60,0.478405,144,0,1,0,0,2,1,4,3,1,0,0,0,84,12,17,27,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0
K18,stat2008:3060001,statistical_area,stat2008:3060001,2008,3060001,1,loc:306,306,שדמות דבורה,1,1,374,276,274,2,כן,116,85,31,0.423358,85,0,2,1,0,3,0,0,2,3,0,0,0,116,17,31,5,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3,0
K18,stat2008:3070001,statistical_area,stat2008:3070001,2008,3070001,1,loc:307,307,הזורעים,1,1,398,308,307,1,ב,96,86,10,0.312704,9,0,96,3,0,0,0,1,0,86,0,0,0,9,4,70,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,25
K18,stat2008:3080001,statistical_area,stat2008:3080001,2008,3080001,1,loc:308,308,מחניים,1,1,333,226,223,3,אמת,79,66,13,0.35426,79,0,0,2,0,5,2,0,2,2,0,0,0,66,20,7,33,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0
K18,stat2008:3090001,statistical_area,stat2008:3090001,2008,3090001,1,loc:309,309,נהורה,1,1,775,524,517,7,מחל,167,135,32,0.323017,42,0,14,4,0,3,0,1,1,16,0,0,0,135,38,167,11,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,79
K18,stat2008:3100001,statistical_area,stat2008:3100001,2008,3100001,1,loc:310,310,כפר גליקסון,1,1,271,189,188,1,כן,80,66,14,0.425532,66,0,1,0,0,2,1,0,1,0,0,0,0,80,4,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
K18,stat2008:310001,statistical_area,stat2008:310001,2008,310001,1,loc:31,31,אופקים,5,5,3166,1656,1622,34,ל,555,513,42,0.34217,77,0,22,13,3,17,1,1,2,23,2,1,1,192,555,513,8,4,1,0,0,0,0,0,0,1,0,2,2,7,0,4,1,169
K18,stat2008:310002,statistical_area,stat2008:310002,2008,310002,2,loc:31,31,אופקים,6,6,3229,1746,1716,30,מחל,498,299,199,0.29021,171,0,57,26,1,31,2,7,18,99,0,0,2,189,281,498,17,1,0,0,0,1,0,0,0,1,2,3,1,3,0,2,4,299
K18,stat2008:310003,statistical_area,stat2008:310003,2008,310003,3,loc:31,31,אופקים,4,4,2289,1176,1147,29,מחל,375,188,187,0.32694,89,0,48,47,0,10,0,2,5,33,0,0,1,142,188,375,8,1,1,0,1,1,0,0,0,1,1,3,2,2,0,2,0,184
K18,stat2008:310004,statistical_area,stat2008:310004,2008,310004,4,loc:31,31,אופקים,4,4,2114,1363,1350,13,ג,310,310,0,0.22963,95,1,73,310,1,17,0,5,3,75,0,0,1,92,81,310,9,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,271
K18,stat2008:310006,statistical_area,stat2008:310006,2008,310006,6,loc:31,31,אופקים,5,5,3249,2333,2312,21,שס,944,846,98,0.408304,31,0,43,846,0,4,0,1,2,22,0,0,0,76,136,176,9,7,2,0,1,1,0,0,1,0,0,3,1,4,0,0,2,944
K18,stat2008:310007,statistical_area,stat2008:310007,2008,310007,7,loc:31,31,אופקים,5,5,3267,1903,1880,23,מחל,664,438,226,0.353191,129,1,56,38,0,23,0,5,4,40,1,1,1,224,438,664,21,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,6,221
K18,stat2008:3110001,statistical_area,stat2008:3110001,2008,3110001,1,loc:311,311,גן שורק,1,1,227,161,160,1,כן,57,40,17,0.35625,40,0,1,0,0,0,0,0,0,2,0,0,0,57,12,38,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
K18,stat2008:3120001,statistical_area,stat2008:3120001,2008,3120001,1,loc:312,312,נווה ים,1,1,175,128,127,1,כן,66,24,42,0.519685,24,0,0,0,0,0,0,0,1,0,0,0,0,66,5,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
K18,stat2008:3130001,statistical_area,stat2008:3130001,2008,3130001,1,loc:313,313,אפק,1,1,396,281,280,1,אמת,135,94,41,0.482143,135,0,1,0,0,8,1,0,0,2,0,0,1,94,7,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2
K18,stat2008:3150001,statistical_area,stat2008:3150001,2008,3150001,1,loc:315,315,נגבה,1,1,508,339,337,2,כן,121,111,10,0.35905,75,0,0,0,0,5,1,1,0,0,0,0,0,121,10,10,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
K18,stat2008:3160001,statistical_area,stat2008:3160001,2008,3160001,1,loc:316,316,כפר נטר,1,1,591,484,480,4,כן,237,101,136,0.49375,101,1,2,0,0,6,2,2,1,2,0,0,0,237,20,63,26,0,0,1,0,0,2,0,0,0,2,1,0,4,0,0,6,1
K18,stat2008:3170001,statistical_area,stat2008:3170001,2008,3170001,1,loc:317,317,בית אורן,1,1,268,157,157,0,כן,46,44,2,0.292994,44,0,3,0,0,19,2,1,0,4,0,0,0,46,4,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
K18,stat2008:3180001,statistical_area,stat2008:3180001,2008,3180001,1,loc:318,318,עמיעוז,1,1,205,129,125,4,מחל,38,23,15,0.304,23,0,2,0,0,0,0,0,0,2,0,0,0,19,16,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
K18,stat2008:3190001,statistical_area,stat2008:3190001,2008,3190001,1,loc:319,319,עמיר,1,1,483,338,336,2,מרצ,136,84,52,0.404762,80,0,2,0,0,5,10,0,0,2,0,0,0,84,6,11,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K18,stat2008:3200001,statistical_area,stat2008:3200001,2008,3200001,1,loc:320,320,כפר ורבורג,2,2,645,505,504,1,כן,207,137,70,0.410714,137,0,9,0,0,7,0,4,2,6,0,0,0,207,32,81,15,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0
K18,stat2008:320001,statistical_area,stat2008:320001,2008,320001,1,loc:32,32,עוצם,1,1,382,256,255,1,שס,162,67,95,0.635294,11,0,1,2,0,0,0,0,0,3,0,0,0,4,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
K18,stat2008:3220001,statistical_area,stat2008:3220001,2008,3220001,1,loc:322,322,בית הלל,1,1,444,297,295,2,כן,147,78,69,0.498305,78,0,3,0,0,7,1,0,0,3,0,0,2,147,15,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
K18,stat2008:3240001,statistical_area,stat2008:3240001,2008,3240001,1,loc:324,324,שאר ישוב,1,1,289,198,196,2,כן,68,50,18,0.346939,26,0,3,0,0,11,0,4,0,4,0,0,0,68,17,50,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,2
K18,stat2008:3250001,statistical_area,stat2008:3250001,2008,3250001,1,loc:325,325,מצובה,1,1,485,311,309,2,כן,120,116,4,0.38835,116,0,2,0,0,12,0,1,0,0,0,0,1,120,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2
