election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
K21,loc:1155,locality,loc:1155,1155,מגן שאול,1,1,376,303,302,1,מחל,161,69,92,0.533113,6,1,0,0,5,0,0,0,1,8,0,0,0,0,20,0,0,161,3,13,0,0,0,6,2,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
K21,loc:1156,locality,loc:1156,1156,סמר,1,1,229,148,148,0,מרצ,55,53,2,0.371622,31,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,2,0,0,0,53,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
K21,loc:1157,locality,loc:1157,1157,אחווה,1,1,187,144,142,2,פה,83,24,59,0.584507,13,1,0,0,2,0,0,0,0,1,0,0,0,0,6,0,3,24,6,2,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1158,locality,loc:1158,1158,יהל,1,1,214,118,117,1,פה,61,19,42,0.521368,18,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,19,10,1,0,0,0,2,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1160,locality,loc:1160,1160,שכניה,1,1,609,481,481,0,פה,267,84,183,0.555094,84,0,1,3,5,0,0,0,0,6,0,0,0,0,8,0,3,24,45,18,0,0,0,16,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1161,locality,loc:1161,1161,רהט,50,50,32511,16131,15952,179,דעם,7560,6471,1089,0.473922,79,4,7560,6471,4,4,1,0,4,17,1,0,2,4,107,20,7,93,678,13,4,0,26,3,4,7,5,600,7,5,7,6,7,12,6,0,6,5,9,1,13,9,141
K21,loc:1162,locality,loc:1162,1162,בית רימון,1,1,368,322,322,0,נ,117,91,26,0.363354,9,1,0,0,27,0,0,0,0,91,0,0,0,0,6,0,0,45,5,117,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1163,locality,loc:1163,1163,מורן,1,1,333,255,255,0,פה,146,51,95,0.572549,51,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,1,17,21,3,1,0,0,3,0,0,0,146,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
K21,loc:1165,locality,loc:1165,1165,שילת,1,1,484,392,392,0,פה,214,54,160,0.545918,54,1,0,0,8,0,0,0,0,1,0,0,0,0,13,0,1,39,37,10,0,0,1,10,0,0,0,214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
K21,loc:1166,locality,loc:1166,1166,כפר רות,1,1,185,152,152,0,פה,80,17,63,0.526316,17,2,0,0,9,0,0,0,0,8,0,0,0,0,4,0,0,11,2,13,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,loc:1167,locality,loc:1167,1167,קיסריה,8,8,4772,3150,3145,5,פה,1655,756,899,0.526232,203,12,2,7,74,0,0,0,0,19,0,2,0,0,62,0,20,756,157,84,0,0,0,65,0,0,0,1655,0,1,0,0,0,2,0,0,0,2,1,0,0,0,21
K21,loc:1171,locality,loc:1171,1171,לוטם,1,1,492,360,358,2,פה,206,46,160,0.575419,46,0,0,0,10,0,0,0,0,3,0,0,0,0,13,0,1,21,44,5,0,0,0,7,0,0,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1172,locality,loc:1172,1172,תובל,1,1,374,246,246,0,פה,91,65,26,0.369919,59,0,1,6,1,0,0,0,0,0,0,0,0,0,3,0,6,7,65,0,0,0,0,5,0,0,0,91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
K21,loc:1173,locality,loc:1173,1173,לפידות,1,1,123,90,90,0,מחל,43,19,24,0.477778,1,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,43,2,1,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
K21,loc:1174,locality,loc:1174,1174,מנוף,1,1,637,472,472,0,פה,296,69,227,0.627119,69,1,0,1,4,0,0,0,0,0,0,0,0,0,9,0,0,16,65,2,0,0,0,9,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1175,locality,loc:1175,1175,עידן,1,1,296,189,189,0,פה,98,28,70,0.518519,28,0,0,0,2,1,0,0,0,4,0,0,0,0,4,0,0,15,15,5,0,0,0,17,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1176,locality,loc:1176,1176,ספיר,1,1,308,195,192,3,פה,68,47,21,0.354167,9,1,0,0,10,0,0,0,1,12,0,0,0,0,4,1,7,47,5,18,0,0,0,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K21,loc:1177,locality,loc:1177,1177,טללים,1,1,311,225,225,0,פה,115,34,81,0.511111,21,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,34,13,12,0,0,0,18,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,loc:1178,locality,loc:1178,1178,מורשת,2,2,963,766,766,0,טב,342,195,147,0.446475,6,1,0,0,36,0,0,0,0,342,0,0,0,0,14,0,0,145,0,195,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
K21,loc:1179,locality,loc:1179,1179,קורנית,1,1,630,513,513,0,פה,287,80,207,0.559454,80,0,0,1,7,0,0,0,0,4,0,0,0,0,7,0,0,34,76,6,0,0,0,10,0,0,0,287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1180,locality,loc:1180,1180,צביה,1,1,265,203,202,1,פה,122,27,95,0.60396,26,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,9,27,8,0,0,0,3,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1181,locality,loc:1181,1181,טל-אל,2,2,922,691,686,5,פה,353,127,226,0.514577,53,0,0,2,22,1,0,0,0,14,0,0,0,0,29,0,20,127,19,22,2,0,0,18,2,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,loc:1182,locality,loc:1182,1182,אלון הגליל,2,2,828,667,667,0,פה,381,120,261,0.571214,120,0,0,0,8,0,0,0,0,1,0,0,0,0,12,0,1,30,99,3,0,0,0,10,0,0,0,381,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1183,locality,loc:1183,1183,כליל,1,1,440,335,335,0,מרצ,109,91,18,0.325373,76,0,1,17,3,0,0,0,0,6,2,0,0,0,2,0,0,13,109,6,0,0,0,8,0,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1184,locality,loc:1184,1184,מתת,1,1,160,109,109,0,פה,40,31,9,0.366972,17,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,31,1,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1186,locality,loc:1186,1186,הושעיה,2,2,1340,1087,1085,2,נ,411,208,203,0.378802,32,2,0,0,43,0,1,0,0,131,0,0,0,0,14,0,1,208,7,411,0,0,1,25,0,0,0,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
K21,loc:1188,locality,loc:1188,1188,אשחר,1,1,599,485,485,0,פה,199,89,110,0.410309,55,3,1,0,10,0,0,0,0,12,0,0,0,0,16,0,4,50,27,89,0,0,0,19,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1190,locality,loc:1190,1190,מצפה נטופה,1,1,636,499,497,2,נ,182,103,79,0.366197,14,3,0,2,33,0,0,0,0,103,0,0,0,0,12,0,3,77,3,182,0,0,2,28,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,loc:1191,locality,loc:1191,1191,בר יוחאי,1,1,597,412,412,0,מחל,137,136,1,0.332524,0,24,0,0,25,0,0,0,1,136,0,0,0,0,13,0,0,137,0,28,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
K21,loc:1192,locality,loc:1192,1192,ערערה-בנגב,12,12,8197,4635,4593,42,דעם,4165,96,4069,0.906815,8,0,4165,96,7,1,0,0,2,13,0,0,0,0,3,2,0,40,67,9,0,0,2,1,1,1,2,78,1,0,1,0,4,0,1,0,6,3,0,0,2,2,75
K21,loc:1195,locality,loc:1195,1195,ניצנה (קהילת חינוך),1,1,183,79,78,1,פה,37,11,26,0.474359,9,0,2,1,11,0,0,0,0,1,0,0,0,0,0,0,0,7,0,6,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K21,loc:1197,locality,loc:1197,1197,נאות סמדר,1,1,256,151,150,1,פה,87,26,61,0.58,26,0,0,0,6,0,0,0,0,1,0,0,0,0,5,0,1,11,11,0,0,0,0,2,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1198,locality,loc:1198,1198,כרמים,1,1,206,163,162,1,פה,52,34,18,0.320988,34,0,0,1,5,0,0,0,0,1,0,0,0,0,11,0,0,9,16,24,0,0,0,8,0,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1199,locality,loc:1199,1199,עדי,2,2,1479,1140,1138,2,פה,685,202,483,0.601933,81,2,0,0,19,0,0,0,0,4,0,0,0,0,39,0,4,202,21,37,0,0,0,39,1,0,0,685,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
K21,loc:1200,locality,loc:1200,1200,מודיעין-מכבים-רעות*,98,98,61450,47975,47837,138,פה,20233,10870,9363,0.422957,3245,261,10,39,1326,26,1,0,15,1599,15,4,0,4,1923,2,774,10870,1700,3434,4,0,26,1626,19,1,1,20233,6,2,2,1,2,18,4,0,0,44,5,1,4,1,589
K21,loc:1201,locality,loc:1201,1201,כמון,1,1,532,404,404,0,פה,229,74,155,0.566832,74,3,0,2,2,0,0,0,0,0,1,0,0,0,4,0,0,15,63,9,0,0,0,0,0,0,0,229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
K21,loc:1202,locality,loc:1202,1202,מכמנים,1,1,350,271,271,0,פה,151,40,111,0.557196,40,0,0,0,7,0,0,0,0,2,0,0,0,0,7,0,2,19,30,6,0,0,2,5,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1203,locality,loc:1203,1203,הררית,1,1,333,256,256,0,פה,111,58,53,0.433594,58,1,0,3,12,0,0,0,0,1,0,0,0,0,4,0,0,14,43,3,0,0,0,1,1,0,0,111,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
K21,loc:1204,locality,loc:1204,1204,גילון,2,2,879,680,680,0,פה,421,66,355,0.619118,66,0,0,0,9,0,0,0,0,0,0,0,0,0,27,0,9,63,36,24,2,0,0,20,0,0,0,421,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
K21,loc:1205,locality,loc:1205,1205,מנות,1,1,349,259,259,0,מחל,116,58,58,0.447876,8,0,0,0,7,0,0,0,2,3,0,0,0,0,24,0,2,116,4,7,0,0,3,17,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
K21,loc:1206,locality,loc:1206,1206,גיתה,1,1,197,137,136,1,פה,37,28,9,0.272059,22,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,19,28,13,1,0,0,0,4,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1207,locality,loc:1207,1207,לבון,1,1,430,337,337,0,פה,178,61,117,0.52819,35,0,0,1,12,0,0,0,0,4,0,0,0,0,9,0,2,61,11,6,0,0,0,15,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
K21,loc:1208,locality,loc:1208,1208,הילה,1,1,477,352,352,0,פה,185,66,119,0.525568,66,2,0,0,14,0,0,0,0,2,0,0,0,0,3,0,1,27,35,7,0,0,0,8,0,0,0,185,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1209,locality,loc:1209,1209,חרשים,1,1,224,182,182,0,מרצ,79,59,20,0.434066,28,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,1,79,1,0,0,0,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1210,locality,loc:1210,1210,כחל,1,1,347,261,261,0,פה,160,35,125,0.613027,35,0,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,17,13,5,0,0,0,15,0,0,0,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
K21,loc:1211,locality,loc:1211,1211,קדרים,1,1,176,128,128,0,פה,57,30,27,0.445312,30,0,0,0,4,0,0,0,0,1,0,0,0,0,9,0,0,11,11,0,0,0,0,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1212,locality,loc:1212,1212,עמוקה,1,1,146,109,107,2,פה,59,17,42,0.551402,17,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,5,14,4,0,0,0,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1213,locality,loc:1213,1213,צבעון,1,1,147,121,121,0,מרצ,37,37,0,0.305785,22,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,6,37,10,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1214,locality,loc:1214,1214,טפחות,1,1,252,199,199,0,מחל,85,79,6,0.427136,1,0,0,0,5,0,0,0,0,79,0,0,0,0,7,0,0,85,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
K21,loc:1219,locality,loc:1219,1219,גורנות הגליל,1,1,169,115,115,0,מחל,46,31,15,0.4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,46,3,1,0,0,0,3,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
K21,loc:122,locality,loc:122,122,רמת ישי,8,8,5666,4289,4274,15,פה,2101,1017,1084,0.491577,334,8,0,4,97,2,0,0,1,56,1,0,1,0,169,0,37,1017,149,106,0,0,1,152,1,0,0,2101,0,0,0,0,0,1,0,0,0,2,1,0,0,0,33
K21,loc:1220,locality,loc:1220,1220,אבירים,1,1,193,153,152,1,פה,65,37,28,0.427632,30,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,1,7,37,2,0,0,0,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1221,locality,loc:1221,1221,צורית,1,1,714,530,529,1,פה,333,44,289,0.62949,44,0,0,0,17,0,0,0,0,6,1,0,0,0,14,0,5,42,27,13,0,0,0,23,0,0,0,333,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
K21,loc:1222,locality,loc:1222,1222,"מצפה אבי""ב",1,1,702,567,566,1,פה,326,80,246,0.575972,80,1,0,0,9,0,0,0,0,1,1,0,0,0,14,0,0,45,53,15,0,0,0,18,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
K21,loc:1223,locality,loc:1223,1223,שדי אברהם,1,1,250,184,181,3,פה,104,24,80,0.574586,18,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,2,24,7,13,0,0,0,5,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1224,locality,loc:1224,1224,כוכב יאיר,12,12,7751,6016,6008,8,פה,3135,968,2167,0.521804,527,6,0,4,112,0,0,0,1,118,0,0,0,1,123,0,85,968,282,448,3,0,3,161,2,0,0,3135,1,0,0,0,0,3,0,0,0,2,0,0,1,0,22
K21,loc:1226,locality,loc:1226,1226,יובלים,2,2,981,798,796,2,פה,471,132,339,0.591709,132,1,1,2,12,0,0,0,0,3,0,0,0,0,15,0,7,27,86,20,0,0,0,19,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1227,locality,loc:1227,1227,יתד,1,1,326,244,243,1,מחל,87,78,9,0.358025,17,0,0,0,13,0,0,0,0,16,0,0,0,0,4,0,4,87,2,9,0,0,0,10,0,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
K21,loc:1228,locality,loc:1228,1228,רקפת,1,1,741,558,558,0,פה,354,79,275,0.634409,79,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,61,26,0,0,0,18,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,loc:1229,locality,loc:1229,1229,כלנית,1,1,184,141,141,0,מחל,96,13,83,0.680851,0,4,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,96,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
K21,loc:1230,locality,loc:1230,1230,לבנים,1,1,323,240,239,1,מחל,75,72,3,0.313808,16,0,0,1,12,0,0,0,0,2,1,0,0,0,16,0,1,75,7,13,0,0,0,16,1,0,0,72,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
K21,loc:1231,locality,loc:1231,1231,פרי גן,1,1,162,111,111,0,מחל,37,28,9,0.333333,6,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,37,3,15,0,0,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1232,locality,loc:1232,1232,יבול,1,1,206,170,170,0,פה,77,25,52,0.452941,25,1,0,0,4,0,0,0,0,12,0,0,0,0,3,0,2,12,16,13,0,0,0,1,0,0,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
K21,loc:1233,locality,loc:1233,1233,שקף,1,1,282,224,224,0,פה,102,32,70,0.455357,26,0,0,0,11,0,0,0,0,4,0,0,0,0,9,0,1,32,16,12,0,0,0,11,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1235,locality,loc:1235,1235,שורשים,1,1,393,290,290,0,פה,156,45,111,0.537931,45,0,0,3,2,0,0,0,0,0,0,0,0,0,11,0,2,27,19,8,0,0,4,13,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1236,locality,loc:1236,1236,נירית,2,2,810,647,646,1,פה,436,75,361,0.674923,75,0,0,2,6,0,0,0,1,1,0,0,0,0,12,0,3,38,46,13,0,0,0,10,0,0,0,436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
K21,loc:1237,locality,loc:1237,1237,תלמי יוסף,1,1,257,174,174,0,פה,82,26,56,0.471264,26,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,2,21,10,13,1,0,0,8,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1238,locality,loc:1238,1238,סופה,1,1,185,119,119,0,פה,59,19,40,0.495798,19,0,0,1,5,0,0,0,0,0,0,0,0,1,7,0,1,10,7,3,0,0,1,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1239,locality,loc:1239,1239,חולית,1,1,133,92,92,0,פה,42,19,23,0.456522,19,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,2,7,6,4,0,0,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1240,locality,loc:1240,1240,עין הבשור,1,1,729,557,556,1,פה,302,89,213,0.543165,53,0,0,0,10,1,0,0,0,4,1,0,0,0,10,0,1,89,26,33,0,0,0,20,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
K21,loc:1241,locality,loc:1241,1241,דקל,1,1,258,188,188,0,פה,86,47,39,0.457447,20,0,0,0,8,0,0,0,0,3,0,0,0,0,2,0,3,47,5,5,0,0,0,9,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1242,locality,loc:1242,1242,נתיב העשרה,1,1,657,526,523,3,פה,256,82,174,0.489484,48,0,0,2,13,0,0,0,0,8,0,0,0,0,22,0,1,82,16,44,0,0,0,28,1,0,0,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1243,locality,loc:1243,1243,קציר,4,4,2191,1551,1549,2,פה,697,234,463,0.449968,193,4,3,13,54,1,0,0,0,10,0,0,0,0,66,0,70,234,119,30,0,0,0,43,0,0,0,697,1,0,0,0,0,2,0,0,0,1,0,0,0,0,8
K21,loc:1244,locality,loc:1244,1244,תמרת,2,2,1191,953,953,0,פה,592,147,445,0.621196,147,1,1,1,5,0,0,0,1,2,0,0,0,0,22,0,4,60,88,10,0,0,0,12,0,0,0,592,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4
K21,loc:1245,locality,loc:1245,1245,סלמה,3,3,2177,975,961,14,דעם,395,212,183,0.41103,8,1,395,117,1,0,0,0,0,0,0,0,1,2,26,2,1,47,9,1,0,0,0,0,2,0,1,212,0,0,2,1,2,0,0,0,0,0,1,1,0,3,125
K21,loc:1246,locality,loc:1246,1246,עראמשה*,2,2,1011,346,341,5,פה,119,85,34,0.348974,38,0,11,85,0,0,0,0,0,1,1,0,0,0,6,1,0,18,25,0,1,0,0,0,0,0,0,119,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33
K21,loc:1247,locality,loc:1247,1247,חריש,7,7,4542,3392,3368,24,מחל,896,708,188,0.266033,102,52,7,7,225,2,0,0,3,466,0,0,0,0,137,0,108,896,45,224,0,0,3,42,1,0,0,708,1,0,1,1,2,4,0,0,0,2,0,0,1,1,327
K21,loc:1248,locality,loc:1248,1248,אליפז,1,1,116,73,73,0,פה,37,11,26,0.506849,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,9,11,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1249,locality,loc:1249,1249,הרדוף,1,1,407,338,336,2,פה,144,117,27,0.428571,51,0,0,7,0,0,0,0,0,1,0,0,0,0,2,0,2,3,117,2,0,0,0,4,0,0,0,144,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1251,locality,loc:1251,1251,עין תמר,1,1,143,94,94,0,פה,43,21,22,0.457447,4,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,21,1,10,0,0,0,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1252,locality,loc:1252,1252,כורזים,1,1,336,247,247,0,פה,127,32,95,0.51417,27,4,0,1,3,0,0,0,0,0,0,0,0,0,5,0,0,32,22,6,0,0,2,18,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1253,locality,loc:1253,1253,אמנון,1,1,262,207,207,0,מחל,76,40,36,0.36715,14,1,0,0,7,0,0,0,1,3,0,0,0,0,21,0,6,76,6,11,0,0,0,19,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K21,loc:1254,locality,loc:1254,1254,נטף,1,1,358,295,295,0,פה,111,88,23,0.376271,60,0,1,6,2,0,0,0,0,0,1,0,0,0,1,0,1,6,88,8,0,0,0,10,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1255,locality,loc:1255,1255,לוטן,1,1,171,93,92,1,פה,34,23,11,0.369565,14,0,0,1,3,0,0,0,0,1,0,0,0,0,4,0,1,8,23,1,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1256,locality,loc:1256,1256,אשרת,1,1,407,306,304,2,מחל,135,57,78,0.444079,16,3,0,0,13,0,0,0,0,6,0,0,0,0,23,0,9,135,4,11,1,0,0,23,0,0,0,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
K21,loc:1257,locality,loc:1257,1257,חנתון,1,1,520,393,393,0,פה,183,62,121,0.465649,47,0,0,1,10,0,0,0,0,3,0,0,0,0,16,0,0,62,34,26,0,0,0,7,0,0,0,183,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
K21,loc:1258,locality,loc:1258,1258,מסד,1,1,385,295,295,0,פה,161,47,114,0.545763,47,0,0,0,15,0,0,0,0,5,0,0,0,0,10,0,1,29,15,3,0,0,0,9,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1259,locality,loc:1259,1259,נווה שלום,1,1,205,145,144,1,ום,55,48,7,0.381944,5,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:126,locality,loc:126,126,שריד,2,2,751,546,545,1,פה,267,112,155,0.489908,105,1,1,0,6,0,0,0,0,2,0,0,0,0,8,0,2,22,112,5,0,0,2,9,1,0,0,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
K21,loc:1260,locality,loc:1260,1260,רתמים,1,1,217,179,179,0,נ,80,24,56,0.446927,4,0,0,0,16,0,0,0,0,24,0,0,0,0,1,0,0,14,3,80,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1261,locality,loc:1261,1261,הר עמשא,1,1,106,76,76,0,פה,22,13,9,0.289474,13,0,0,0,7,0,0,0,0,0,0,0,2,0,7,0,0,7,8,3,0,0,0,5,0,0,0,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1262,locality,loc:1262,1262,צוקים,1,1,179,137,137,0,פה,78,22,56,0.569343,22,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,5,14,1,0,0,0,6,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,loc:1263,locality,loc:1263,1263,כפר ורדים,8,8,4664,3452,3443,9,פה,1771,432,1339,0.514377,432,3,11,16,49,0,0,0,2,28,1,0,0,0,168,0,35,415,287,84,0,0,1,115,3,0,1,1771,0,3,0,0,0,0,0,0,0,5,0,0,1,0,12
K21,loc:1264,locality,loc:1264,1264,כרמי יוסף,3,3,1420,1103,1102,1,פה,650,127,523,0.589837,127,5,0,1,13,1,0,0,0,4,0,0,0,0,22,0,12,117,96,25,0,0,8,18,0,0,0,650,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
K21,loc:1265,locality,loc:1265,1265,שומרייה,1,1,326,269,268,1,טב,237,15,222,0.884328,0,3,0,0,2,0,0,0,0,237,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,loc:1266,locality,loc:1266,1266,שחרות,1,1,112,75,75,0,פה,42,11,31,0.56,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,loc:1268,locality,loc:1268,1268,מיתר,11,11,6718,5155,5144,11,פה,2014,1263,751,0.391524,374,10,5,5,152,1,0,0,1,225,0,0,0,1,265,0,32,1263,170,404,0,0,3,169,2,0,0,2014,2,1,0,0,0,4,0,0,0,3,0,0,0,0,38
K21,loc:127,locality,loc:127,127,רמת רחל,1,1,357,284,284,0,פה,178,48,130,0.626761,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,25,17,4,0,0,0,6,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
