source_row_uid,election,election_number,source_row_id,source_order,source_locality_code,source_locality_name,source_kalpi,eligible_voters,actual_voters,valid_votes,invalid_votes,is_envelope,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,locality_assignment_status,locality_geography_type,locality_geography_id,locality_result_code,locality_result_name,is_locality_mapped,custom_geography_id,is_mapped,is_geographic,final_assignment_method,final_assignment_source,assignment_evidence_class,assignment_confidence,assignment_is_synthetic_link,unresolved_reason
K17:6840,K17,17,6840,6840,,פתח תקווה,680,774,397,392,5,False,43,3,0,0,1,0,6,36,3,17,2,5,66,0,87,51,8,1,0,5,1,0,2,0,0,0,2,5,1,9,38,official_crosswalk_assigned,statistical_area,stat1995:7900411,stat1995:7900411,1995,7900411,411,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6841,K17,17,6841,6841,,פתח תקווה,690,792,552,549,3,False,100,6,0,1,1,0,0,68,4,43,1,2,156,1,43,47,25,0,0,8,0,0,0,0,1,0,0,5,0,16,21,official_crosswalk_assigned,statistical_area,stat1995:7900411,stat1995:7900411,1995,7900411,411,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6842,K17,17,6842,6842,,פתח תקווה,700,608,307,296,11,False,42,1,0,0,1,1,3,18,0,10,2,1,62,0,60,35,4,0,0,0,0,0,0,0,0,2,1,6,0,5,42,official_crosswalk_assigned,statistical_area,stat1995:7900412,stat1995:7900412,1995,7900412,412,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6843,K17,17,6843,6843,,פתח תקווה,710,751,498,490,8,False,67,1,0,0,0,0,0,49,1,44,1,7,107,0,55,80,9,1,2,1,0,0,0,0,0,0,0,6,0,7,52,official_crosswalk_assigned,statistical_area,stat1995:7900412,stat1995:7900412,1995,7900412,412,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6844,K17,17,6844,6844,,פתח תקווה,720,747,427,422,5,False,40,6,0,0,1,0,5,34,0,28,1,4,57,0,60,81,6,1,0,1,0,0,0,0,0,1,1,3,0,2,90,official_crosswalk_assigned,statistical_area,stat1995:7900412,stat1995:7900412,1995,7900412,412,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6845,K17,17,6845,6845,,פתח תקווה,730,686,350,338,12,False,54,2,0,0,0,0,6,45,0,14,1,4,49,0,56,37,10,0,0,2,0,1,0,0,0,0,1,5,0,3,48,official_crosswalk_assigned,statistical_area,stat1995:7900412,stat1995:7900412,1995,7900412,412,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6846,K17,17,6846,6846,,פתח תקווה,740,626,345,340,5,False,49,13,0,0,1,0,2,43,0,34,0,3,85,1,27,38,10,0,0,0,0,0,0,0,0,3,0,2,0,3,26,official_crosswalk_assigned,statistical_area,stat1995:7900232,stat1995:7900232,1995,7900232,232,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6847,K17,17,6847,6847,,פתח תקווה,750,672,443,435,8,False,78,8,2,0,0,0,1,50,1,45,1,1,139,1,26,30,10,0,0,2,0,0,1,0,0,1,0,9,0,11,18,official_crosswalk_assigned,statistical_area,stat1995:7900232,stat1995:7900232,1995,7900232,232,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6848,K17,17,6848,6848,,פתח תקווה,760,640,430,423,7,False,61,3,0,0,0,0,0,54,1,60,0,1,110,0,37,56,11,0,0,4,0,0,0,0,0,1,1,1,0,6,16,official_crosswalk_assigned,statistical_area,stat1995:7900231,stat1995:7900231,1995,7900231,231,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6849,K17,17,6849,6849,,פתח תקווה,770,710,433,427,6,False,52,5,0,0,0,2,0,36,1,33,0,1,133,0,45,54,8,0,0,2,0,0,0,0,0,2,0,5,0,10,38,official_crosswalk_assigned,statistical_area,stat1995:7900233,stat1995:7900233,1995,7900233,233,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6850,K17,17,6850,6850,,פתח תקווה,780,665,384,377,7,False,51,18,0,0,0,0,0,44,0,41,2,2,77,0,49,54,5,0,0,2,0,0,0,0,0,0,1,3,0,6,22,official_crosswalk_assigned,statistical_area,stat1995:7900234,stat1995:7900234,1995,7900234,234,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6851,K17,17,6851,6851,,פתח תקווה,790,646,427,423,4,False,52,62,0,0,0,0,0,48,1,49,0,1,100,0,39,24,14,0,0,4,0,0,2,0,0,0,0,4,0,6,17,official_crosswalk_assigned,statistical_area,stat1995:7900235,stat1995:7900235,1995,7900235,235,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6852,K17,17,6852,6852,,פתח תקווה,800,637,365,359,6,False,55,21,0,0,1,0,0,33,0,39,1,1,103,0,29,34,4,0,0,2,1,0,0,0,0,1,1,4,0,9,20,official_crosswalk_assigned,statistical_area,stat1995:7900234,stat1995:7900234,1995,7900234,234,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6853,K17,17,6853,6853,,פתח תקווה,810,728,439,433,6,False,50,30,0,0,1,0,0,48,0,51,0,3,98,0,63,34,20,0,0,2,0,0,0,0,0,0,0,7,0,11,15,official_crosswalk_assigned,statistical_area,stat1995:7900231,stat1995:7900231,1995,7900231,231,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6854,K17,17,6854,6854,,פתח תקווה,820,626,424,421,3,False,54,18,0,0,1,0,0,45,2,112,1,12,111,0,21,19,8,1,0,4,0,0,0,0,0,0,0,2,0,4,6,official_crosswalk_assigned,statistical_area,stat1995:7900231,stat1995:7900231,1995,7900231,231,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6855,K17,17,6855,6855,,פתח תקווה,830,683,490,484,6,False,53,65,0,0,1,0,0,49,0,106,0,3,97,0,24,39,8,0,0,6,0,0,0,0,0,1,0,5,0,9,18,official_crosswalk_assigned,statistical_area,stat1995:7900231,stat1995:7900231,1995,7900231,231,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6856,K17,17,6856,6856,,פתח תקווה,840,522,320,320,0,False,30,62,0,0,0,0,0,25,0,52,1,3,65,0,27,28,8,0,0,0,0,0,1,0,0,0,0,1,0,1,16,official_crosswalk_assigned,statistical_area,stat1995:7900236,stat1995:7900236,1995,7900236,236,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6857,K17,17,6857,6857,,פתח תקווה,850,507,335,331,4,False,55,8,0,0,0,0,0,31,2,46,1,1,100,0,38,22,9,1,0,1,0,0,0,0,0,0,0,2,0,7,7,official_crosswalk_assigned,statistical_area,stat1995:7900232,stat1995:7900232,1995,7900232,232,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6858,K17,17,6858,6858,,פתח תקווה,860,666,404,392,12,False,56,15,0,0,0,0,0,46,0,47,4,2,120,0,40,33,9,0,0,1,0,1,0,0,0,0,1,4,0,6,7,official_crosswalk_assigned,statistical_area,stat1995:7900236,stat1995:7900236,1995,7900236,236,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6859,K17,17,6859,6859,,פתח תקווה,870,609,409,405,4,False,59,32,0,0,0,0,0,38,2,61,0,2,81,0,46,47,3,0,0,1,0,0,1,0,0,0,0,2,0,7,23,official_crosswalk_assigned,statistical_area,stat1995:7900128,stat1995:7900128,1995,7900128,128,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6860,K17,17,6860,6860,,פתח תקווה,880,722,464,461,3,False,59,10,0,0,0,0,0,54,0,43,0,3,121,0,70,49,18,1,0,5,0,0,0,0,0,0,1,6,0,10,11,official_crosswalk_assigned,statistical_area,stat1995:7900232,stat1995:7900232,1995,7900232,232,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6861,K17,17,6861,6861,,פתח תקווה,890,612,369,361,8,False,43,25,0,0,0,0,0,37,1,39,0,3,75,0,43,33,11,0,0,2,0,0,0,0,0,0,1,6,0,4,38,official_crosswalk_assigned,statistical_area,stat1995:7900128,stat1995:7900128,1995,7900128,128,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6862,K17,17,6862,6862,,פתח תקווה,900,741,367,354,13,False,36,2,0,0,0,1,0,38,2,19,3,1,74,0,76,47,5,2,0,1,0,0,0,0,0,0,0,2,0,2,43,official_crosswalk_assigned,statistical_area,stat1995:7900128,stat1995:7900128,1995,7900128,128,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6863,K17,17,6863,6863,,פתח תקווה,910,728,343,338,5,False,42,4,0,0,0,0,0,26,1,14,1,1,69,1,44,45,5,0,0,2,1,1,2,0,0,0,1,4,1,3,70,official_crosswalk_assigned,statistical_area,stat1995:7900127,stat1995:7900127,1995,7900127,127,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6864,K17,17,6864,6864,,פתח תקווה,920,691,398,384,14,False,50,2,0,0,0,0,0,40,2,24,0,6,80,0,46,56,9,1,0,3,0,0,0,0,1,0,1,9,0,6,48,official_crosswalk_assigned,statistical_area,stat1995:7900127,stat1995:7900127,1995,7900127,127,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6865,K17,17,6865,6865,,פתח תקווה,930,712,403,399,4,False,58,9,0,0,0,0,2,39,1,12,2,1,90,1,101,32,19,0,0,1,0,0,1,0,0,0,1,7,0,3,19,official_crosswalk_assigned,statistical_area,stat1995:7900126,stat1995:7900126,1995,7900126,126,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6866,K17,17,6866,6866,,פתח תקווה,940,715,333,329,4,False,35,6,0,0,1,0,4,19,1,10,2,3,69,0,49,51,14,0,0,2,1,1,1,0,0,0,0,8,0,6,46,official_crosswalk_assigned,statistical_area,stat1995:7900124,stat1995:7900124,1995,7900124,124,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6867,K17,17,6867,6867,,פתח תקווה,950,737,444,432,12,False,81,5,0,0,2,0,1,56,0,24,0,3,110,0,45,58,8,0,0,3,0,0,1,0,0,2,2,6,0,5,20,official_crosswalk_assigned,statistical_area,stat1995:7900127,stat1995:7900127,1995,7900127,127,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6868,K17,17,6868,6868,,פתח תקווה,960,701,441,435,6,False,88,2,0,0,0,0,2,56,0,19,0,3,119,0,57,46,14,0,0,1,0,0,1,0,0,0,0,6,0,4,17,official_crosswalk_assigned,statistical_area,stat1995:7900124,stat1995:7900124,1995,7900124,124,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6869,K17,17,6869,6869,,פתח תקווה,970,500,334,332,2,False,77,3,0,0,0,0,0,36,4,19,0,1,105,0,11,26,19,0,0,1,0,0,0,0,0,0,0,4,0,11,15,official_crosswalk_assigned,statistical_area,stat1995:7900125,stat1995:7900125,1995,7900125,125,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6870,K17,17,6870,6870,,פתח תקווה,980,556,283,279,4,False,38,3,0,0,0,0,2,30,1,6,0,1,78,1,43,35,10,1,1,0,0,0,1,0,0,0,1,5,0,2,20,official_crosswalk_assigned,statistical_area,stat1995:7900125,stat1995:7900125,1995,7900125,125,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6871,K17,17,6871,6871,,פתח תקווה,990,749,506,500,6,False,81,21,0,0,1,0,0,43,2,81,1,7,123,0,33,44,12,1,0,4,0,1,0,0,1,0,0,9,0,9,26,official_crosswalk_assigned,statistical_area,stat1995:7900126,stat1995:7900126,1995,7900126,126,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6872,K17,17,6872,6872,,פתח תקווה,1000,403,278,271,7,False,58,0,0,1,0,0,0,24,2,14,1,1,74,0,32,33,6,0,0,3,0,0,0,1,0,0,1,3,0,5,12,official_crosswalk_assigned,statistical_area,stat1995:7900124,stat1995:7900124,1995,7900124,124,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6873,K17,17,6873,6873,,פתח תקווה,1010,679,521,518,3,False,44,15,0,0,0,0,0,42,2,175,0,2,123,16,62,10,0,0,0,7,0,0,0,0,0,0,0,1,0,8,11,official_crosswalk_assigned,statistical_area,stat1995:7900221,stat1995:7900221,1995,7900221,221,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6874,K17,17,6874,6874,,פתח תקווה,1020,502,405,404,1,False,19,21,0,0,0,0,0,17,0,142,0,3,126,0,8,46,5,0,0,2,0,0,0,0,0,0,0,1,0,3,11,official_crosswalk_assigned,statistical_area,stat1995:7900214,stat1995:7900214,1995,7900214,214,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6875,K17,17,6875,6875,,פתח תקווה,1030,612,381,377,4,False,61,3,0,0,0,0,0,54,0,12,0,5,135,0,13,42,7,0,1,2,1,0,1,0,0,1,0,7,0,8,24,official_crosswalk_assigned,statistical_area,stat1995:7900121,stat1995:7900121,1995,7900121,121,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6876,K17,17,6876,6876,,פתח תקווה,1040,531,309,305,4,False,73,0,0,0,0,0,1,54,0,14,1,7,79,0,1,27,8,0,0,1,1,0,0,0,0,0,0,6,0,12,20,official_crosswalk_assigned,statistical_area,stat1995:7900121,stat1995:7900121,1995,7900121,121,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6877,K17,17,6877,6877,,פתח תקווה,1050,735,547,542,5,False,112,3,0,0,1,0,0,55,1,16,0,3,226,0,12,38,50,0,0,1,0,0,0,0,1,1,0,1,0,7,14,official_crosswalk_assigned,statistical_area,stat1995:7900123,stat1995:7900123,1995,7900123,123,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6878,K17,17,6878,6878,,פתח תקווה,1060,806,622,616,6,False,140,3,0,0,1,0,0,76,6,23,0,1,236,0,11,40,39,0,0,5,0,0,0,0,1,1,0,3,0,12,18,official_crosswalk_assigned,statistical_area,stat1995:7900123,stat1995:7900123,1995,7900123,123,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6879,K17,17,6879,6879,,פתח תקווה,1070,677,553,547,6,False,47,8,0,0,0,0,0,37,1,207,1,5,119,0,12,68,12,0,0,9,0,0,0,0,0,0,0,2,0,8,11,official_crosswalk_assigned,statistical_area,stat1995:7900221,stat1995:7900221,1995,7900221,221,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6880,K17,17,6880,6880,,פתח תקווה,1080,816,619,617,2,False,72,14,0,0,0,0,0,52,4,147,0,5,173,0,33,66,23,0,0,9,0,0,0,0,0,0,0,3,0,6,10,official_crosswalk_assigned,statistical_area,stat1995:7900223,stat1995:7900223,1995,7900223,223,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6881,K17,17,6881,6881,,פתח תקווה,1090,707,509,506,3,False,85,9,0,1,0,0,0,30,1,143,0,1,116,0,14,53,14,1,0,5,0,0,1,0,0,1,1,7,0,4,19,official_crosswalk_assigned,statistical_area,stat1995:7900221,stat1995:7900221,1995,7900221,221,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:6882,K17,17,6882,6882,,פתח תקווה,1100,779,528,522,6,False,70,2,2,0,1,0,0,36,3,19,2,2,209,0,17,63,30,1,0,6,1,0,1,0,2,0,0,13,0,13,29,official_crosswalk_assigned,statistical_area,stat1995:7900123,stat1995:7900123,1995,7900123,123,loc:7900,7900,פתח תקווה,current_locality_assigned,locality,loc:7900,7900,פתח תקווה,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
