source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס,unresolved_reason
K22:3934,K22,3934,2720,טירה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,766,515,515,0,5,0,474,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,18,0,0,0,12,0,0,0,0,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3935,K22,3935,2720,טירה,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,737,511,511,0,9,2,462,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,14,0,0,0,18,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3936,K22,3936,2720,טירה,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,754,515,511,4,13,0,456,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,28,0,0,0,10,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3937,K22,3937,2720,טירה,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,754,520,518,2,8,0,458,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,28,0,1,0,16,0,1,0,0,0,0,1,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3938,K22,3938,2720,טירה,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,740,492,486,6,6,0,429,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,17,0,0,0,28,0,0,0,1,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3939,K22,3939,2720,טירה,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,766,485,483,2,8,1,445,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3940,K22,3940,2720,טירה,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,789,558,552,6,4,1,516,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3941,K22,3941,2720,טירה,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,744,516,514,2,8,0,468,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,16,0,1,0,15,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3942,K22,3942,2720,טירה,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,731,490,485,5,7,1,442,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,5,0,0,0,23,0,0,0,1,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3943,K22,3943,2720,טירה,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,749,537,535,2,9,0,493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,15,0,0,0,14,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3944,K22,3944,2720,טירה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,739,489,484,5,8,0,446,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13,0,0,0,12,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3945,K22,3945,2720,טירה,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,750,485,480,5,10,0,439,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,15,0,0,0,11,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3946,K22,3946,2720,טירה,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,731,493,489,4,15,0,400,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,30,0,0,0,37,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3947,K22,3947,2720,טירה,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,774,498,496,2,13,0,419,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,33,0,0,0,22,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3948,K22,3948,2720,טירה,24,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,726,492,483,9,5,0,440,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17,0,0,0,15,0,0,0,0,0,1,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3988,K22,3988,8900,טמרה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,746,546,541,5,1,0,525,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3989,K22,3989,8900,טמרה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,724,535,532,3,0,0,513,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,0,6,0,0,0,0,0,0,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3990,K22,3990,8900,טמרה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,771,554,552,2,1,0,536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,4,0,0,0,0,1,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3991,K22,3991,8900,טמרה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,748,535,531,4,2,0,516,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3992,K22,3992,8900,טמרה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,730,545,543,2,1,0,515,0,0,0,0,0,0,1,0,0,1,0,6,0,0,5,5,0,0,0,6,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3993,K22,3993,8900,טמרה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,727,506,503,3,3,0,478,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,4,0,0,0,6,0,0,0,0,0,1,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3994,K22,3994,8900,טמרה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,776,555,553,2,1,1,541,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3995,K22,3995,8900,טמרה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,766,562,561,1,15,0,492,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,12,0,5,0,6,0,0,0,0,0,0,0,0,23,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3996,K22,3996,8900,טמרה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,775,599,598,1,25,0,519,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,3,0,11,0,0,0,0,0,0,0,0,23,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3997,K22,3997,8900,טמרה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,762,584,582,2,21,0,513,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,29,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3998,K22,3998,8900,טמרה,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,753,510,510,0,2,0,478,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:3999,K22,3999,8900,טמרה,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,738,573,573,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,7,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4000,K22,4000,8900,טמרה,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,743,511,509,2,0,0,480,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,11,0,1,0,7,0,0,0,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4001,K22,4001,8900,טמרה,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,787,580,579,1,2,0,559,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,5,0,0,0,1,1,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4002,K22,4002,8900,טמרה,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,714,531,529,2,1,0,512,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,3,0,0,0,4,1,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4003,K22,4003,8900,טמרה,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,739,568,566,2,0,0,556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4004,K22,4004,8900,טמרה,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,764,569,567,2,0,0,557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4005,K22,4005,8900,טמרה,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,758,515,514,1,2,0,501,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4006,K22,4006,8900,טמרה,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,782,494,491,3,1,0,465,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7,0,2,0,6,1,1,1,0,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4007,K22,4007,8900,טמרה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,749,529,526,3,0,0,503,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,5,0,0,0,7,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4008,K22,4008,8900,טמרה,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,761,500,499,1,2,0,451,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,12,0,19,0,3,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4009,K22,4009,8900,טמרה,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,748,485,482,3,4,0,457,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4010,K22,4010,8900,טמרה,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,783,558,557,1,3,0,530,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4011,K22,4011,8900,טמרה,24,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,757,552,551,1,17,0,501,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,6,0,0,8,0,0,0,0,1,1,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4012,K22,4012,8900,טמרה,25,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,733,549,549,0,2,0,541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4013,K22,4013,8900,טמרה,26,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,739,566,565,1,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4014,K22,4014,8900,טמרה,27,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,719,556,556,0,0,0,537,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4015,K22,4015,8900,טמרה,28,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,758,558,554,4,1,0,534,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,0,2,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4016,K22,4016,8900,טמרה,29,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,761,587,586,1,0,0,561,0,0,0,0,0,0,0,1,0,0,0,7,0,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4017,K22,4017,8900,טמרה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,765,538,536,2,2,1,515,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,1,0,4,0,0,0,0,0,0,1,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4163,K22,4163,499,יפיע,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,742,463,460,3,2,0,420,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,7,0,1,0,12,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4164,K22,4164,499,יפיע,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,665,396,388,8,0,0,362,1,0,0,0,0,1,0,0,0,0,0,1,0,1,5,3,0,0,0,8,0,0,0,1,1,0,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4165,K22,4165,499,יפיע,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,729,406,403,3,4,0,360,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,8,0,0,0,18,0,0,0,1,0,2,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4166,K22,4166,499,יפיע,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,729,467,463,4,3,0,421,0,0,0,0,0,0,0,1,0,1,0,4,0,4,9,5,0,0,0,12,0,0,0,0,0,1,2,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4167,K22,4167,499,יפיע,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,638,461,456,5,6,0,421,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,8,0,0,0,0,0,1,1,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4168,K22,4168,499,יפיע,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,689,450,444,6,3,0,396,0,0,0,0,1,0,0,1,0,0,0,2,0,3,4,10,0,0,0,17,0,0,0,0,0,0,0,1,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4169,K22,4169,499,יפיע,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,764,473,471,2,14,0,429,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,10,0,0,0,7,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4170,K22,4170,499,יפיע,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,768,450,444,6,19,0,394,0,0,0,0,1,0,0,2,0,0,0,1,1,2,10,5,0,0,0,9,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4171,K22,4171,499,יפיע,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,751,469,460,9,0,0,431,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,4,0,0,0,15,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:4172,K22,4172,499,יפיע,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,499,יפיע,,historical_stat_area_pending,automatic_code_match,766,479,474,5,2,0,442,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,13,0,0,0,7,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
