source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס,address_match_status,address_query,unresolved_reason
K19:5786,K19,5786,875,מעטפות חיצוניות,326,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,997,989,8,82,64,9,0,2,0,2,11,0,0,167,0,36,215,21,0,0,26,1,21,0,108,16,0,0,0,0,16,30,0,1,22,0,139,,,non-geographic row is counted but not mapped
K19:5843,K19,5843,1327,מעלה עירון,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,458,148,143,5,2,0,42,0,0,0,21,0,0,0,0,0,0,0,1,0,0,1,0,52,0,0,0,0,0,0,1,0,1,2,0,0,0,20,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5844,K19,5844,1327,מעלה עירון,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,528,317,316,1,0,1,95,0,0,0,120,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,3,2,2,1,1,1,50,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5845,K19,5845,1327,מעלה עירון,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,546,451,451,0,26,0,202,0,0,0,133,0,0,0,0,0,0,0,11,0,0,1,0,72,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5846,K19,5846,1327,מעלה עירון,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,642,221,217,4,2,0,57,0,0,0,63,0,0,0,1,0,0,2,3,0,0,2,0,49,0,0,0,0,0,0,0,2,1,1,5,0,0,29,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5847,K19,5847,1327,מעלה עירון,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,664,226,223,3,4,0,124,0,0,0,22,0,0,0,0,0,0,7,5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5848,K19,5848,1327,מעלה עירון,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,354,230,229,1,2,0,37,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,68,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5849,K19,5849,1327,מעלה עירון,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,255,142,134,8,1,0,25,0,1,0,25,0,0,0,0,0,0,0,1,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0,0,0,0,58,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5850,K19,5850,1327,מעלה עירון,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,548,346,342,4,7,1,184,0,0,0,93,0,0,0,0,0,0,0,11,0,0,0,0,35,0,1,0,0,0,0,0,1,1,0,1,0,0,7,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5851,K19,5851,1327,מעלה עירון,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,624,387,386,1,10,0,195,0,0,0,119,0,0,0,1,0,0,0,10,0,0,0,0,38,0,0,0,0,0,0,0,2,0,0,0,1,0,10,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5852,K19,5852,1327,מעלה עירון,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,592,216,209,7,1,0,82,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5853,K19,5853,1327,מעלה עירון,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,595,209,203,6,1,0,106,0,0,0,38,0,0,0,1,0,2,2,2,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5854,K19,5854,1327,מעלה עירון,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,439,178,176,2,2,0,39,0,0,0,41,0,0,0,2,0,0,0,2,0,0,0,0,52,0,1,0,0,0,0,0,0,1,0,0,0,0,36,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5855,K19,5855,1327,מעלה עירון,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,642,489,489,0,9,1,182,0,0,0,185,0,0,0,0,0,0,1,9,0,0,2,0,88,1,1,0,0,0,0,0,1,0,0,1,0,0,8,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5856,K19,5856,1327,מעלה עירון,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,461,198,195,3,1,0,36,0,0,0,38,1,0,0,0,0,0,1,1,0,0,0,2,63,0,0,0,0,0,0,0,0,1,0,0,0,0,51,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:5857,K19,5857,1327,מעלה עירון,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1327,מעלה עירון,,direct_address_geocode_needed,automatic_code_match,426,251,247,4,0,0,61,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,1,1,0,1,0,126,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6079,K19,6079,522,נחף,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,678,406,397,9,0,0,88,0,2,0,33,0,0,0,0,0,9,3,18,0,0,0,0,209,0,13,0,0,0,0,0,1,4,0,1,0,0,16,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6080,K19,6080,522,נחף,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,663,355,353,2,23,1,70,0,0,0,44,0,0,0,0,0,5,2,0,0,0,0,0,149,0,12,0,0,0,2,0,0,0,0,0,0,0,45,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6081,K19,6081,522,נחף,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,688,374,370,4,7,1,54,0,0,1,49,2,0,0,0,0,18,12,0,1,0,0,0,124,0,15,0,0,0,0,0,1,2,0,1,3,0,79,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6082,K19,6082,522,נחף,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,671,401,392,9,7,0,64,0,0,1,56,0,0,0,0,0,21,4,2,1,0,0,0,130,0,8,0,0,0,1,0,0,5,0,1,5,0,86,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6083,K19,6083,522,נחף,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,645,354,354,0,1,0,68,0,0,0,89,0,0,0,0,1,8,1,2,0,1,0,0,138,0,0,1,0,0,0,0,1,4,0,0,1,0,38,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6084,K19,6084,522,נחף,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,676,371,365,6,15,1,96,0,0,0,44,0,0,1,1,0,25,3,2,0,0,0,1,147,0,4,0,0,0,0,0,0,0,0,0,0,0,25,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6085,K19,6085,522,נחף,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,697,418,413,5,16,1,110,0,1,0,44,1,0,0,3,0,17,3,0,0,0,0,0,177,0,5,0,0,0,0,0,0,1,0,1,0,0,33,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6086,K19,6086,522,נחף,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,618,332,328,4,10,0,50,0,0,0,38,0,0,0,2,0,11,0,9,0,0,0,0,160,0,3,0,1,0,0,0,0,0,2,0,1,0,41,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6087,K19,6087,522,נחף,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,699,388,368,20,6,0,41,0,0,1,51,0,0,0,0,0,10,1,5,0,0,0,0,199,0,1,1,0,0,0,0,0,1,0,2,3,0,46,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6088,K19,6088,522,נחף,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,522,נחף,,direct_address_geocode_needed,automatic_code_match,699,443,443,0,2,0,139,0,0,0,85,0,0,0,1,0,2,1,2,0,0,0,0,169,0,1,0,0,0,0,0,0,8,0,1,0,0,32,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6684,K19,6684,7500,סח'נין,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,676,559,543,16,3,2,49,0,0,0,275,0,0,0,0,0,0,2,1,0,0,1,0,198,0,0,0,0,0,0,0,4,7,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6685,K19,6685,7500,סח'נין,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,733,560,558,2,1,1,42,0,0,0,324,3,0,1,0,0,0,2,7,0,0,0,0,169,0,0,0,0,0,0,0,6,0,2,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6686,K19,6686,7500,סח'נין,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,581,459,458,1,2,1,22,0,0,0,250,0,0,0,0,0,1,2,2,0,0,0,0,172,0,0,0,0,0,0,0,5,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6687,K19,6687,7500,סח'נין,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,686,507,501,6,1,3,32,0,0,0,211,2,0,0,0,0,0,7,1,0,0,1,0,240,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6688,K19,6688,7500,סח'נין,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,615,470,468,2,6,0,86,0,0,0,64,0,0,0,0,0,0,3,1,0,0,2,0,302,0,0,0,0,0,0,0,0,2,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6689,K19,6689,7500,סח'נין,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,657,567,560,7,4,0,111,0,0,0,80,0,0,0,0,1,1,0,5,0,0,1,0,352,0,0,0,0,0,1,0,0,2,1,0,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6690,K19,6690,7500,סח'נין,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,595,450,450,0,0,0,28,0,0,0,122,0,0,0,0,0,1,2,2,0,0,0,0,286,0,0,0,0,0,0,0,0,3,0,0,0,0,6,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6691,K19,6691,7500,סח'נין,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,636,607,600,7,5,1,146,0,0,0,151,0,0,0,0,0,1,2,4,0,0,0,0,277,0,0,0,0,0,0,0,2,7,1,2,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6692,K19,6692,7500,סח'נין,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,623,489,486,3,5,0,100,0,0,0,126,0,0,0,0,0,0,3,3,0,0,0,0,246,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6693,K19,6693,7500,סח'נין,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,646,458,458,0,1,1,55,0,0,0,101,0,0,0,0,0,0,5,2,0,0,0,0,292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6694,K19,6694,7500,סח'נין,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,611,478,475,3,1,0,103,0,0,0,193,0,0,0,1,0,0,5,1,0,0,0,0,168,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6695,K19,6695,7500,סח'נין,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,652,516,509,7,2,3,34,0,0,0,254,1,0,1,0,0,0,2,4,0,1,0,0,201,0,3,0,0,0,0,0,3,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6696,K19,6696,7500,סח'נין,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,641,538,532,6,5,0,91,0,0,1,56,0,0,0,1,0,0,2,3,0,0,0,0,369,0,0,0,0,0,0,1,0,3,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6697,K19,6697,7500,סח'נין,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,642,547,546,1,7,0,147,0,0,0,125,0,0,0,0,0,0,3,2,0,0,0,1,229,0,1,0,0,0,0,0,3,22,1,0,1,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6698,K19,6698,7500,סח'נין,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,684,530,523,7,2,3,73,0,0,1,144,0,0,0,1,0,4,0,6,0,0,1,0,285,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6699,K19,6699,7500,סח'נין,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,668,520,516,4,0,0,85,0,0,0,127,0,0,1,0,0,7,10,6,0,0,0,0,276,0,0,0,0,0,0,0,0,1,0,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6700,K19,6700,7500,סח'נין,17,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,582,499,499,0,1,0,45,0,0,0,156,0,0,0,1,0,0,11,0,0,0,0,0,277,0,0,0,0,0,0,0,3,3,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6701,K19,6701,7500,סח'נין,18,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,572,455,444,11,2,2,29,0,0,0,257,0,0,0,0,0,1,0,5,0,0,0,0,142,0,0,0,1,0,0,0,2,0,1,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6702,K19,6702,7500,סח'נין,19,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,697,547,547,0,3,0,105,0,0,0,65,0,0,0,1,0,2,1,3,0,0,0,0,363,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6703,K19,6703,7500,סח'נין,20,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,536,423,420,3,2,0,75,0,0,0,53,0,0,0,0,0,0,4,6,0,0,1,0,276,0,0,0,0,0,0,0,0,2,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6704,K19,6704,7500,סח'נין,21,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,676,558,558,0,0,0,131,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6705,K19,6705,7500,סח'נין,22,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,658,539,536,3,4,1,118,0,0,0,150,0,0,0,3,0,0,4,8,0,0,0,0,238,0,0,0,0,0,0,0,1,9,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6706,K19,6706,7500,סח'נין,23,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,694,635,635,0,2,2,148,0,0,0,235,0,0,1,0,0,0,18,4,0,0,1,0,216,0,0,0,0,0,0,1,0,4,0,0,0,2,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6707,K19,6707,7500,סח'נין,24,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,719,520,517,3,3,2,69,0,0,0,88,0,0,0,0,0,1,8,2,0,0,1,0,336,0,1,0,0,0,1,0,1,3,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6708,K19,6708,7500,סח'נין,25,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,690,489,486,3,1,0,31,0,0,0,153,0,0,0,0,0,0,21,0,0,0,0,0,274,0,0,0,0,0,0,0,0,4,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6709,K19,6709,7500,סח'נין,26,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6710,K19,6710,7500,סח'נין,27,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,619,427,423,4,2,0,60,0,1,0,76,0,0,0,0,0,0,4,0,0,0,0,0,276,0,0,0,0,0,0,0,2,1,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6805,K19,6805,532,עין מאהל,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,721,465,458,7,11,0,94,0,0,0,99,0,0,0,0,0,4,7,0,0,0,0,0,224,0,0,0,0,0,0,0,1,3,0,1,0,0,14,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6806,K19,6806,532,עין מאהל,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,646,401,401,0,10,1,79,0,0,0,96,0,0,1,0,0,1,7,0,0,0,0,0,194,0,0,0,0,0,0,1,1,1,0,0,0,0,9,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6807,K19,6807,532,עין מאהל,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,515,343,339,4,3,1,61,0,0,0,73,0,0,0,0,0,0,5,2,0,0,1,0,180,0,0,0,0,0,0,0,1,1,0,1,0,0,10,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6808,K19,6808,532,עין מאהל,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,757,491,486,5,11,1,85,0,0,0,132,0,0,0,0,0,2,6,0,0,0,0,0,235,0,0,0,0,0,0,2,0,2,0,1,1,0,8,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6809,K19,6809,532,עין מאהל,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,733,470,464,6,3,0,149,0,0,0,151,0,0,0,0,0,1,24,0,0,0,0,0,125,0,1,0,0,0,0,0,1,0,0,0,0,0,9,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6810,K19,6810,532,עין מאהל,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,534,340,337,3,2,0,79,0,0,0,115,1,0,0,0,0,0,16,2,0,0,0,0,115,0,0,0,0,0,0,0,0,2,0,0,0,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6811,K19,6811,532,עין מאהל,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,591,354,350,4,2,0,103,0,0,0,124,0,0,0,0,0,3,9,0,0,0,1,0,99,0,1,0,0,0,0,0,0,0,0,2,0,0,6,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6812,K19,6812,532,עין מאהל,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,734,427,417,10,8,0,116,0,0,1,151,0,0,0,0,0,3,15,2,0,0,0,0,114,0,0,0,0,0,0,0,1,0,1,0,0,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6813,K19,6813,532,עין מאהל,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,641,368,364,4,8,1,79,0,0,0,125,0,0,0,0,0,1,14,2,0,0,1,0,127,0,0,0,0,0,0,0,0,0,1,0,0,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6814,K19,6814,532,עין מאהל,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,668,367,363,4,5,0,109,0,3,0,96,0,0,0,0,0,1,3,1,0,0,0,0,139,0,0,1,0,0,0,0,1,0,0,1,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6815,K19,6815,532,עין מאהל,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,684,407,389,18,8,0,101,0,1,0,108,0,0,0,1,0,4,7,4,0,0,0,0,142,0,1,1,0,0,0,1,1,0,0,0,0,0,9,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6913,K19,6913,534,עספיא,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,751,357,347,10,30,0,6,0,0,0,6,0,0,0,2,0,133,95,10,0,0,0,1,4,0,15,2,0,0,0,0,1,30,0,2,10,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6914,K19,6914,534,עספיא,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,747,386,385,1,34,1,30,0,3,0,19,0,0,1,1,0,153,73,10,0,0,0,0,8,0,10,0,0,0,1,0,0,20,2,0,11,1,7,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6915,K19,6915,534,עספיא,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,711,416,412,4,19,3,46,0,0,0,81,0,0,1,0,0,132,66,25,0,0,0,0,4,0,3,2,0,0,0,2,0,22,0,0,4,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6916,K19,6916,534,עספיא,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,684,379,369,10,19,0,30,0,0,0,33,2,0,0,2,0,122,57,18,0,0,0,0,32,1,8,0,0,0,0,1,3,26,0,2,4,0,9,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6917,K19,6917,534,עספיא,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,645,279,273,6,17,1,10,0,0,0,2,0,0,0,1,0,130,56,6,1,0,0,0,7,0,13,1,0,0,0,2,0,20,0,1,3,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6918,K19,6918,534,עספיא,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,654,288,288,0,22,1,19,0,0,0,17,1,0,0,0,0,95,79,14,0,0,0,0,12,0,12,0,0,0,1,0,0,5,1,0,3,0,6,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6919,K19,6919,534,עספיא,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,716,339,334,5,18,0,18,0,0,0,12,0,0,1,1,0,137,81,18,0,0,0,0,12,0,14,0,0,0,0,0,0,18,0,1,3,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6920,K19,6920,534,עספיא,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,755,388,377,11,27,0,39,0,0,0,29,0,0,0,1,0,135,56,20,0,0,0,0,29,0,13,0,0,0,0,0,0,18,0,0,7,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
