source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס,unresolved_reason
K18:4274,K18,4274,502,ירכא,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,502,ירכא,,historical_stat_area_pending,automatic_code_match,745,457,448,9,68,0,1,0,6,0,80,0,0,0,0,0,0,36,96,19,5,0,0,0,0,3,0,0,0,0,20,1,1,2,0,0,0,110,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4275,K18,4275,502,ירכא,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,502,ירכא,,historical_stat_area_pending,automatic_code_match,769,515,505,10,89,0,1,0,4,0,19,0,1,0,0,0,0,36,123,11,0,0,0,0,0,1,0,0,0,0,80,1,2,1,0,2,1,133,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4276,K18,4276,502,ירכא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,502,ירכא,,historical_stat_area_pending,automatic_code_match,732,414,401,13,56,0,0,0,14,0,26,0,0,0,0,0,0,36,96,26,1,0,0,0,0,1,0,0,1,0,41,0,0,2,0,2,0,99,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4277,K18,4277,502,ירכא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,502,ירכא,,historical_stat_area_pending,automatic_code_match,732,445,429,16,69,1,0,0,41,0,50,0,0,0,0,0,2,27,83,51,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,87,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4278,K18,4278,502,ירכא,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,502,ירכא,,historical_stat_area_pending,automatic_code_match,599,492,478,14,81,0,0,0,41,0,76,0,1,0,0,0,0,29,53,50,3,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,2,128,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4279,K18,4279,502,ירכא,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,502,ירכא,,historical_stat_area_pending,automatic_code_match,615,548,532,16,126,0,1,0,11,0,78,0,0,1,3,0,0,87,74,35,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,110,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4440,K18,4440,509,כפר כנא,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,606,353,350,3,2,0,0,0,185,0,83,0,0,0,0,0,0,2,0,7,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4441,K18,4441,509,כפר כנא,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,698,621,617,4,1,1,0,1,183,0,229,1,0,0,0,0,0,3,2,6,5,0,0,0,0,179,1,0,0,0,0,0,1,1,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4442,K18,4442,509,כפר כנא,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,659,361,360,1,0,0,0,0,102,0,63,0,0,0,0,0,0,1,1,2,1,0,0,0,0,189,0,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4443,K18,4443,509,כפר כנא,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,569,276,271,5,2,0,0,2,73,0,93,0,0,0,0,0,0,2,2,1,1,0,0,0,0,79,2,0,0,0,1,0,1,0,0,0,0,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4444,K18,4444,509,כפר כנא,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,676,341,335,6,0,0,0,4,119,0,103,0,1,0,0,0,1,1,0,2,0,0,0,0,0,85,4,0,0,0,1,0,1,0,0,0,0,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4445,K18,4445,509,כפר כנא,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,608,295,288,7,1,0,0,2,77,0,119,0,1,0,0,0,0,2,2,6,2,0,0,0,0,55,3,0,0,0,1,0,0,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4446,K18,4446,509,כפר כנא,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,666,440,429,11,0,0,0,0,224,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4447,K18,4447,509,כפר כנא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,670,352,351,1,2,0,0,1,159,0,110,0,0,0,1,0,0,5,0,2,0,0,0,2,0,62,0,0,0,0,2,1,0,0,0,3,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4448,K18,4448,509,כפר כנא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,640,427,424,3,1,0,0,0,155,0,161,0,0,0,0,0,0,2,0,1,8,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4449,K18,4449,509,כפר כנא,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,687,405,402,3,0,0,0,0,172,0,132,0,0,0,0,0,0,4,0,7,4,0,0,0,0,78,0,0,0,0,1,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4450,K18,4450,509,כפר כנא,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,670,331,327,4,1,0,0,1,127,0,97,0,0,0,0,0,0,1,0,2,5,0,0,1,0,87,0,0,0,0,1,1,0,0,0,0,2,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4451,K18,4451,509,כפר כנא,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,647,415,408,7,2,0,0,1,132,0,159,0,0,0,0,0,0,4,0,3,2,0,0,0,0,85,0,0,0,0,1,0,0,0,0,0,1,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4452,K18,4452,509,כפר כנא,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,667,372,369,3,2,0,0,0,188,0,93,1,0,1,1,0,0,2,1,6,2,0,0,1,0,63,1,0,0,0,1,0,0,0,0,0,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4453,K18,4453,509,כפר כנא,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,597,326,323,3,1,1,0,0,159,0,74,1,0,1,0,0,0,6,3,6,3,0,0,1,0,65,0,0,0,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4454,K18,4454,509,כפר כנא,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,608,329,324,5,0,0,0,0,163,0,100,0,0,0,0,0,0,4,1,2,15,0,0,1,0,33,0,0,0,0,0,0,2,0,0,0,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4455,K18,4455,509,כפר כנא,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,509,כפר כנא,,historical_stat_area_pending,automatic_code_match,601,320,319,1,0,0,0,0,140,0,102,0,0,1,0,0,0,0,0,3,4,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4460,K18,4460,510,כפר מנדא,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,710,492,476,16,10,0,0,0,94,0,130,0,0,0,0,0,0,3,0,0,3,0,0,0,0,188,0,0,0,0,0,0,8,0,0,1,0,39,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4461,K18,4461,510,כפר מנדא,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,716,530,506,24,35,0,0,0,92,0,147,0,0,1,0,0,0,19,0,1,1,0,0,0,1,155,0,0,0,0,0,0,14,0,0,2,0,38,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4462,K18,4462,510,כפר מנדא,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,713,489,476,13,13,0,0,0,97,0,128,0,3,1,0,0,1,7,1,0,1,0,0,0,0,157,1,0,0,1,0,0,14,0,2,0,0,49,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4463,K18,4463,510,כפר מנדא,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,666,481,464,17,7,0,0,0,126,0,66,0,0,0,0,0,1,0,0,2,0,0,0,0,0,136,0,0,0,0,1,0,7,0,0,0,0,118,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4464,K18,4464,510,כפר מנדא,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,695,440,429,11,3,0,0,0,107,0,74,0,0,0,1,0,0,4,0,0,1,0,0,0,0,171,1,0,0,0,1,0,19,0,0,0,0,47,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4465,K18,4465,510,כפר מנדא,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,697,474,461,13,7,0,0,0,114,0,91,0,0,0,0,0,0,5,0,2,0,0,0,0,0,190,0,0,0,0,0,0,11,0,0,0,0,41,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4466,K18,4466,510,כפר מנדא,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,661,384,374,10,3,0,0,0,143,0,70,0,0,0,0,0,0,5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,12,0,0,0,0,41,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4467,K18,4467,510,כפר מנדא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,686,471,460,11,2,0,0,0,120,0,109,0,0,1,0,0,0,4,0,0,1,0,0,0,0,187,0,0,0,0,3,0,6,0,0,0,0,27,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4468,K18,4468,510,כפר מנדא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,715,495,481,14,18,0,0,0,101,0,136,0,0,0,1,0,0,6,1,1,1,0,0,0,0,143,0,0,0,2,0,0,8,0,1,0,0,62,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4469,K18,4469,510,כפר מנדא,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,655,450,446,4,8,0,0,0,110,0,81,0,0,0,0,0,0,3,0,5,0,0,0,0,0,181,0,0,0,0,0,0,16,0,0,0,0,42,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4470,K18,4470,510,כפר מנדא,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,622,396,390,6,2,0,0,0,133,0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114,0,0,0,0,0,0,11,0,1,0,0,33,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4471,K18,4471,510,כפר מנדא,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,693,505,495,10,2,0,0,0,132,0,197,0,0,0,0,0,0,2,0,0,0,0,0,0,0,114,0,0,0,0,0,0,7,0,0,0,0,41,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4600,K18,4600,634,כפר קאסם,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,620,338,337,1,1,0,0,0,44,0,74,0,0,0,0,0,0,0,0,10,64,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4601,K18,4601,634,כפר קאסם,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,732,512,508,4,3,0,0,0,120,0,84,0,0,0,1,0,0,1,0,0,39,0,0,0,0,254,0,0,0,0,2,0,0,1,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4602,K18,4602,634,כפר קאסם,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,636,570,566,4,1,0,0,0,116,2,104,0,0,0,0,0,0,0,0,0,68,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,1,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4603,K18,4603,634,כפר קאסם,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,710,519,514,5,3,0,0,0,66,0,71,1,0,0,0,0,0,48,0,0,38,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4604,K18,4604,634,כפר קאסם,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,689,425,419,6,5,0,0,0,32,0,68,0,1,0,0,0,1,5,0,1,58,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4605,K18,4605,634,כפר קאסם,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,663,538,536,2,22,0,0,0,66,0,79,0,0,0,0,0,0,1,0,1,69,0,0,0,0,294,1,0,0,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4606,K18,4606,634,כפר קאסם,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,694,390,385,5,0,0,0,0,37,1,140,0,0,0,0,0,0,2,0,1,35,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4607,K18,4607,634,כפר קאסם,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,702,574,574,0,3,0,0,0,42,0,61,0,0,0,0,0,0,4,0,0,70,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4608,K18,4608,634,כפר קאסם,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,681,600,600,0,2,0,0,0,30,2,209,0,0,0,0,0,0,6,1,0,109,0,0,1,0,240,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4609,K18,4609,634,כפר קאסם,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,700,522,512,10,1,0,0,0,100,0,60,0,0,0,0,0,1,60,1,10,90,1,0,0,0,185,0,0,0,1,1,0,0,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4610,K18,4610,634,כפר קאסם,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,610,456,454,2,6,0,0,0,28,0,81,0,0,0,0,0,0,1,0,2,96,0,0,0,0,238,1,0,0,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4611,K18,4611,634,כפר קאסם,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,626,483,483,0,0,0,0,0,20,2,184,0,0,0,0,0,0,0,0,1,88,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4612,K18,4612,634,כפר קאסם,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,663,467,466,1,0,0,0,0,39,1,138,0,0,0,0,0,0,20,0,1,45,0,0,0,0,221,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4613,K18,4613,634,כפר קאסם,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,663,487,486,1,0,0,1,0,46,1,184,0,0,0,1,0,0,2,0,0,45,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4614,K18,4614,634,כפר קאסם,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,682,516,512,4,0,0,0,0,68,0,90,0,0,1,0,0,0,3,1,1,90,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4616,K18,4616,654,כפר קרע,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,652,370,365,5,3,0,1,0,242,0,21,0,0,0,0,0,0,7,0,0,2,0,0,0,0,77,0,0,0,1,3,0,7,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4617,K18,4617,654,כפר קרע,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,677,560,551,9,15,0,0,0,290,0,36,0,1,0,0,0,0,17,0,1,3,0,0,0,0,184,0,0,1,0,1,0,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4618,K18,4618,654,כפר קרע,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,671,475,472,3,6,0,0,0,347,2,54,0,4,1,0,0,0,2,0,1,1,0,0,0,0,34,2,0,0,0,0,0,16,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4619,K18,4619,654,כפר קרע,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,593,351,348,3,7,0,0,0,176,0,77,0,1,0,0,0,0,3,0,3,2,0,0,0,0,70,0,0,0,0,1,0,7,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:4620,K18,4620,654,כפר קרע,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,680,520,517,3,1,0,0,0,368,3,27,0,9,0,0,0,0,18,0,1,5,0,0,0,0,79,0,0,0,0,0,0,3,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
