source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס,unresolved_reason
K21:5266,K21,5266,634,כפר קאסם,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,645,441,437,4,2,0,91,75,0,0,0,0,0,0,0,1,0,0,0,0,0,3,255,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5267,K21,5267,634,כפר קאסם,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,714,351,339,12,0,0,107,58,0,0,0,0,0,0,0,0,0,0,0,1,0,4,161,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5268,K21,5268,634,כפר קאסם,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,566,377,375,2,1,0,105,138,0,0,0,0,0,0,0,0,0,1,1,0,0,0,117,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5269,K21,5269,634,כפר קאסם,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,593,407,404,3,2,0,97,131,0,0,0,0,0,0,0,0,0,0,1,0,0,3,160,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5270,K21,5270,634,כפר קאסם,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,609,411,408,3,6,0,155,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,126,1,0,0,0,0,0,0,1,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5271,K21,5271,634,כפר קאסם,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,606,418,417,1,0,0,109,152,0,0,0,0,0,0,0,0,0,0,1,0,1,0,139,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5272,K21,5272,634,כפר קאסם,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_code_match,585,372,370,2,0,0,89,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5274,K21,5274,654,כפר קרע,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,740,350,346,4,5,0,135,146,0,0,0,0,0,1,0,0,0,0,1,0,0,5,37,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,2,1,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5275,K21,5275,654,כפר קרע,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,767,343,336,7,1,0,139,149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,15,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5276,K21,5276,654,כפר קרע,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,761,407,403,4,1,0,165,161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,0,0,0,0,0,0,1,19,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5277,K21,5277,654,כפר קרע,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,746,355,353,2,4,0,108,175,0,0,0,0,0,0,1,0,0,0,3,0,0,2,34,0,0,0,3,0,0,0,0,11,0,1,0,0,0,0,2,0,0,0,0,1,0,5,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5278,K21,5278,654,כפר קרע,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,718,349,347,2,7,0,153,108,1,0,0,0,0,0,0,0,0,0,1,0,0,10,42,0,0,0,2,0,0,0,0,16,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5279,K21,5279,654,כפר קרע,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,740,348,347,1,3,0,137,154,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5280,K21,5280,654,כפר קרע,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,720,311,311,0,4,0,144,123,0,0,0,0,0,0,0,0,0,0,3,0,0,2,19,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5281,K21,5281,654,כפר קרע,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,710,342,335,7,4,0,126,128,0,0,0,0,1,0,0,0,0,0,4,0,0,6,43,1,0,0,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5282,K21,5282,654,כפר קרע,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,739,373,368,5,1,0,139,151,0,0,0,0,0,0,0,0,0,0,2,0,0,5,48,0,0,0,4,0,0,0,0,9,0,4,0,0,0,1,1,0,0,0,0,0,0,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5283,K21,5283,654,כפר קרע,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,767,357,350,7,5,0,150,149,0,0,0,0,0,0,0,0,0,0,2,0,0,3,30,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5284,K21,5284,654,כפר קרע,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,775,358,355,3,3,0,122,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5285,K21,5285,654,כפר קרע,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,725,367,362,5,4,0,130,159,0,0,0,0,0,0,0,0,0,0,2,0,1,6,44,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5286,K21,5286,654,כפר קרע,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,717,319,315,4,5,0,118,133,0,0,0,0,0,1,0,0,0,0,2,0,0,2,28,0,2,0,2,1,1,0,0,8,0,1,0,0,0,0,2,0,1,1,0,0,0,2,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5287,K21,5287,654,כפר קרע,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,766,389,388,1,4,0,170,143,0,0,0,0,0,0,0,0,0,0,3,0,0,3,47,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,3,0,0,0,1,0,0,1,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5288,K21,5288,654,כפר קרע,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,730,306,306,0,3,0,139,126,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5289,K21,5289,654,כפר קרע,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,707,315,315,0,3,0,112,153,0,0,0,0,0,0,0,0,0,0,2,1,0,2,34,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5290,K21,5290,654,כפר קרע,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,654,כפר קרע,,historical_stat_area_pending,automatic_code_match,783,365,360,5,6,0,141,163,0,0,0,0,0,0,0,0,0,0,0,1,1,2,32,0,0,0,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5558,K21,5558,516,מג'ד אל-כרום,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,624,350,348,2,1,0,125,193,0,1,0,0,0,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,3,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5559,K21,5559,516,מג'ד אל-כרום,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,624,396,396,0,1,0,122,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5560,K21,5560,516,מג'ד אל-כרום,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,625,468,468,0,1,0,150,224,0,0,0,0,0,0,0,0,1,0,0,0,0,2,67,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,2,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5561,K21,5561,516,מג'ד אל-כרום,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,613,401,397,4,2,0,114,248,0,0,0,0,0,2,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5562,K21,5562,516,מג'ד אל-כרום,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,629,386,383,3,4,1,132,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5563,K21,5563,516,מג'ד אל-כרום,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,637,399,398,1,0,0,102,275,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5564,K21,5564,516,מג'ד אל-כרום,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,642,444,444,0,1,6,198,217,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5565,K21,5565,516,מג'ד אל-כרום,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,619,347,342,5,2,0,187,125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5566,K21,5566,516,מג'ד אל-כרום,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,619,358,357,1,0,0,178,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5567,K21,5567,516,מג'ד אל-כרום,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,642,353,351,2,1,0,165,154,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5568,K21,5568,516,מג'ד אל-כרום,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,640,344,342,2,1,0,103,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5569,K21,5569,516,מג'ד אל-כרום,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,629,376,375,1,0,0,122,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5570,K21,5570,516,מג'ד אל-כרום,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,642,347,345,2,1,1,119,197,0,0,0,0,0,2,0,0,0,0,1,0,0,1,12,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5571,K21,5571,516,מג'ד אל-כרום,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,641,372,372,0,1,0,188,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5572,K21,5572,516,מג'ד אל-כרום,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,661,409,408,1,3,0,158,219,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5573,K21,5573,516,מג'ד אל-כרום,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,516,מג'ד אל-כרום,,historical_stat_area_pending,automatic_code_match,617,420,420,0,1,0,140,239,0,0,0,0,0,0,0,0,0,0,0,1,0,2,24,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:5820,K21,5820,1411,מחנה הילה,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,115,98,98,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,14,3,12,0,0,0,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-geographic row is counted but not mapped
K21:5821,K21,5821,1418,מחנה טלי,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,159,109,109,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,21,1,10,0,0,1,4,0,0,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Non-geographic row is counted but not mapped
K21:5822,K21,5822,1413,מחנה יהודית,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,135,111,111,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,1,25,5,8,0,0,0,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Non-geographic row is counted but not mapped
K21:5823,K21,5823,1416,מחנה יוכבד,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,120,85,83,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,13,0,1,0,0,0,0,0,0,0,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,Non-geographic row is counted but not mapped
K21:5824,K21,5824,1415,מחנה יפה,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,216,161,161,0,5,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,1,44,5,9,0,0,0,4,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-geographic row is counted but not mapped
K21:5825,K21,5825,1414,מחנה מרים,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,103,80,80,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,16,3,3,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-geographic row is counted but not mapped
K21:5826,K21,5826,1412,מחנה תל נוף,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,191,139,139,0,7,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,2,31,4,8,0,0,0,2,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-geographic row is counted but not mapped
K21:5896,K21,5896,99999,מעטפות חיצוניות,1,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,964,957,7,44,10,12,9,67,0,0,0,0,36,2,0,0,0,25,0,21,321,29,32,0,0,1,12,1,1,0,296,0,0,0,0,0,1,0,0,1,0,1,0,1,3,31,Non-geographic row is counted but not mapped
K21:5897,K21,5897,99999,מעטפות חיצוניות,2,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,895,888,7,45,7,10,55,41,0,0,0,1,21,0,0,0,0,28,0,24,307,30,33,0,0,3,12,1,1,0,244,0,1,0,0,0,1,0,0,0,0,1,0,0,2,20,Non-geographic row is counted but not mapped
K21:5898,K21,5898,99999,מעטפות חיצוניות,3,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,997,5,36,18,11,31,73,0,1,0,1,44,0,0,0,0,28,0,17,357,29,51,0,0,0,16,2,0,0,234,0,0,0,0,0,3,0,0,1,1,0,1,0,4,38,Non-geographic row is counted but not mapped
K21:5899,K21,5899,99999,מעטפות חיצוניות,4,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1006,994,12,24,29,19,29,50,0,0,0,0,25,2,0,0,1,31,0,22,392,39,26,0,0,0,13,3,0,1,239,1,0,1,0,1,0,1,0,0,1,1,0,2,2,39,Non-geographic row is counted but not mapped
K21:5900,K21,5900,99999,מעטפות חיצוניות,6,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1041,1033,8,58,4,6,8,75,1,0,0,0,23,0,0,1,1,30,0,19,228,48,48,1,0,0,13,0,0,0,442,0,0,1,0,1,0,0,0,1,0,0,0,0,1,23,Non-geographic row is counted but not mapped
K21:5901,K21,5901,99999,מעטפות חיצוניות,7,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1004,996,8,47,21,1,7,76,0,0,0,0,25,0,0,0,0,22,0,12,281,40,47,1,0,2,11,1,0,0,381,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,Non-geographic row is counted but not mapped
K21:5902,K21,5902,99999,מעטפות חיצוניות,8,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,849,846,3,42,15,4,1,66,0,0,0,1,24,0,0,0,0,32,0,12,292,28,41,0,0,2,12,0,0,0,258,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13,Non-geographic row is counted but not mapped
K21:5903,K21,5903,99999,מעטפות חיצוניות,9,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1019,1012,7,44,11,4,8,78,0,0,0,0,37,0,0,0,1,44,0,11,276,35,66,0,0,1,15,1,0,0,348,2,1,0,0,0,0,0,0,0,2,1,0,1,1,24,Non-geographic row is counted but not mapped
