source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס,address_match_status,address_query,unresolved_reason
K20:6922,K20,6922,7500,סח'נין,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,733,555,553,2,14,0,529,0,0,0,1,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6923,K20,6923,7500,סח'נין,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,709,548,548,0,10,0,517,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,1,1,0,0,0,2,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6924,K20,6924,7500,סח'נין,17,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,602,504,504,0,6,0,480,0,0,0,0,0,0,0,0,3,0,2,9,0,0,0,0,3,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6925,K20,6925,7500,סח'נין,18,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,603,576,576,0,2,0,571,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6926,K20,6926,7500,סח'נין,19,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,742,578,578,0,3,0,565,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6927,K20,6927,7500,סח'נין,20,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,655,612,612,0,8,0,588,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,1,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6928,K20,6928,7500,סח'נין,21,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,724,574,574,0,7,0,554,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,1,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6929,K20,6929,7500,סח'נין,22,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,692,555,554,1,4,0,534,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6930,K20,6930,7500,סח'נין,23,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,737,569,566,3,6,0,547,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,1,0,0,0,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6931,K20,6931,7500,סח'נין,24,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,762,607,605,2,11,1,580,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6932,K20,6932,7500,סח'נין,25,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,732,565,561,4,4,0,547,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6933,K20,6933,7500,סח'נין,26,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,759,590,586,4,8,0,568,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,1,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:6934,K20,6934,7500,סח'נין,27,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7500,סח'נין,,direct_address_geocode_needed,automatic_code_match,645,501,491,10,5,0,477,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7032,K20,7032,532,עין מאהל,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,714,552,550,2,2,0,492,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,1,0,0,0,0,0,0,18,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7033,K20,7033,532,עין מאהל,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,680,455,452,3,2,0,420,0,0,0,0,0,0,0,0,1,0,4,17,0,0,0,4,0,0,0,0,0,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7034,K20,7034,532,עין מאהל,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,720,544,541,3,2,0,521,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,1,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7035,K20,7035,532,עין מאהל,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,728,522,519,3,5,0,470,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,6,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7036,K20,7036,532,עין מאהל,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,667,553,551,2,0,0,532,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,0,0,0,0,0,1,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7037,K20,7037,532,עין מאהל,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,699,556,556,0,2,0,529,0,0,0,0,0,0,0,1,0,0,11,5,1,0,0,2,0,0,0,0,0,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7038,K20,7038,532,עין מאהל,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,699,523,519,4,5,0,506,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7039,K20,7039,532,עין מאהל,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,687,490,487,3,2,0,472,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,8,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7040,K20,7040,532,עין מאהל,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,687,486,482,4,5,0,465,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7041,K20,7041,532,עין מאהל,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,720,499,497,2,6,0,477,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,1,0,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7042,K20,7042,532,עין מאהל,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,532,עין מאהל,,direct_address_geocode_needed,automatic_code_match,716,528,525,3,4,0,510,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7142,K20,7142,534,עספיא,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,679,347,344,3,78,0,21,0,0,0,0,0,0,0,0,137,58,18,13,0,0,0,3,7,0,0,3,1,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7143,K20,7143,534,עספיא,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,722,373,370,3,87,0,53,0,0,0,1,0,0,0,0,139,44,14,11,0,0,0,1,9,0,0,4,3,1,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7144,K20,7144,534,עספיא,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,644,367,362,5,53,1,121,0,0,0,1,0,0,0,0,109,29,11,25,0,0,0,1,7,0,0,4,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7145,K20,7145,534,עספיא,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,670,394,387,7,78,1,116,0,0,0,1,0,0,0,0,96,36,19,16,0,0,0,5,11,0,2,2,1,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7146,K20,7146,534,עספיא,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,661,310,310,0,82,0,21,0,0,0,0,0,0,0,0,140,34,18,4,0,0,0,1,7,0,0,1,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7147,K20,7147,534,עספיא,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,703,358,350,8,84,0,80,0,0,0,0,0,0,0,0,84,49,14,15,0,0,0,4,7,0,1,3,4,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7148,K20,7148,534,עספיא,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,678,344,340,4,70,1,90,0,1,0,4,0,0,0,0,102,31,17,8,0,0,0,0,12,1,1,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7149,K20,7149,534,עספיא,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,694,400,395,5,87,0,132,0,0,0,2,0,0,0,0,103,30,12,13,0,0,0,1,7,0,0,4,1,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7150,K20,7150,534,עספיא,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,686,375,369,6,69,0,39,0,0,0,4,0,0,0,1,168,44,14,9,0,0,0,0,11,0,0,4,4,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7151,K20,7151,534,עספיא,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,686,382,381,1,85,0,130,0,0,0,0,0,0,0,0,74,37,10,17,0,0,0,3,9,2,0,5,4,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7152,K20,7152,534,עספיא,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,703,333,324,9,80,1,51,0,0,0,0,0,0,0,0,128,22,10,14,0,0,0,0,13,1,0,3,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7153,K20,7153,534,עספיא,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,701,388,384,4,115,0,68,0,0,0,1,0,0,0,0,108,36,10,17,0,0,0,2,12,0,0,8,3,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7218,K20,7218,531,עראבה,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,626,446,446,0,4,0,430,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,1,1,0,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7219,K20,7219,531,עראבה,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,707,490,490,0,2,0,474,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,1,0,0,2,0,1,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7220,K20,7220,531,עראבה,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,654,476,474,2,3,0,454,0,0,0,0,0,0,0,1,7,0,2,3,0,0,0,0,1,0,0,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7221,K20,7221,531,עראבה,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,699,485,481,4,2,0,468,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7222,K20,7222,531,עראבה,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,696,497,496,1,0,0,477,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,8,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7223,K20,7223,531,עראבה,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,704,541,538,3,2,0,532,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7224,K20,7224,531,עראבה,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,633,478,476,2,0,0,469,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7225,K20,7225,531,עראבה,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,707,576,575,1,2,1,545,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,2,16,0,0,0,3,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7226,K20,7226,531,עראבה,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,704,500,493,7,2,0,479,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,6,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7227,K20,7227,531,עראבה,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,637,468,467,1,0,0,455,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,2,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7228,K20,7228,531,עראבה,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,704,444,441,3,0,0,432,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7229,K20,7229,531,עראבה,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,682,499,498,1,0,0,493,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7230,K20,7230,531,עראבה,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,605,502,499,3,1,1,496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7231,K20,7231,531,עראבה,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,693,514,507,7,4,0,495,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7232,K20,7232,531,עראבה,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,698,480,478,2,1,0,470,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7233,K20,7233,531,עראבה,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,689,513,513,0,3,0,500,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,4,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7234,K20,7234,531,עראבה,17,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,711,465,463,2,4,1,442,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,4,0,0,0,2,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K20:7235,K20,7235,531,עראבה,18,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,698,520,520,0,0,0,507,0,0,1,0,0,0,0,1,4,0,1,1,0,0,0,1,1,0,0,0,1,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
