source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס,unresolved_reason
K17:1113,K17,1113,,כפר מנדא,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_name_match,797,609,597,12,35,0,139,0,240,1,0,0,0,0,1,0,4,0,0,1,28,0,108,0,0,0,0,0,0,0,0,1,0,0,39,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1114,K17,1114,,כפר מנדא,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_name_match,717,546,513,33,145,1,66,0,83,0,0,0,0,1,1,0,9,0,0,0,0,1,82,0,0,0,0,0,0,3,0,0,0,0,121,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1115,K17,1115,,כפר מנדא,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_name_match,643,462,449,13,90,0,82,0,42,0,0,0,0,1,0,0,6,0,1,0,1,0,153,0,0,0,0,2,0,12,0,2,1,0,56,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1124,K17,1124,,שגור,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,733,431,426,5,49,0,106,0,109,0,0,0,0,1,2,0,4,0,0,2,24,0,98,0,0,0,1,0,1,1,0,0,0,1,27,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1125,K17,1125,,שגור,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,792,560,539,21,143,0,146,0,160,0,0,0,0,1,1,0,2,0,0,2,0,0,66,0,0,1,0,0,0,3,0,1,0,1,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1126,K17,1126,,שגור,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,824,631,630,1,85,0,161,3,197,0,0,0,0,0,2,0,9,0,0,1,3,0,136,0,0,0,0,0,0,0,0,0,2,0,31,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1127,K17,1127,,שגור,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,744,458,449,9,112,1,83,2,111,0,0,0,1,0,1,0,2,0,0,1,18,0,98,0,0,0,1,1,0,4,0,0,0,1,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1128,K17,1128,,שגור,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,814,575,575,0,40,0,173,8,78,0,0,0,0,0,2,0,42,0,1,10,4,1,128,0,0,0,0,0,0,1,0,0,0,0,87,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1129,K17,1129,,שגור,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,789,572,572,0,65,1,173,3,140,0,1,1,0,0,1,0,31,0,0,1,9,0,119,0,0,0,0,0,0,3,0,2,0,6,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1130,K17,1130,,שגור,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,747,518,518,0,86,0,233,14,83,0,0,0,0,0,0,0,5,0,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,43,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1131,K17,1131,,שגור,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,660,490,487,3,80,1,144,0,128,0,0,0,0,0,0,0,1,0,0,2,3,0,106,0,0,0,0,0,0,2,0,1,1,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1132,K17,1132,,שגור,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,698,470,456,14,52,0,92,1,154,0,0,0,1,0,1,1,10,0,0,1,12,0,108,0,0,1,0,0,1,3,0,0,0,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1191,K17,1191,,עראבה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,674,382,375,7,37,1,93,0,111,0,0,0,0,3,0,0,9,0,0,10,1,0,109,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1192,K17,1192,,עראבה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,700,404,404,0,21,1,118,0,115,0,0,0,1,0,0,0,1,1,0,4,1,0,139,0,0,0,0,0,1,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1193,K17,1193,,עראבה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,707,366,364,2,18,0,74,0,147,1,0,0,0,0,0,0,5,0,0,1,3,0,113,0,0,0,1,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1194,K17,1194,,עראבה,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,723,543,543,0,23,0,109,0,288,0,0,0,0,0,0,0,6,0,0,9,6,0,100,0,0,0,0,0,0,0,1,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1195,K17,1195,,עראבה,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,736,489,489,0,5,1,66,0,346,0,0,2,2,0,0,0,1,0,0,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1196,K17,1196,,עראבה,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,753,444,444,0,4,0,113,0,216,0,0,0,0,0,0,0,3,0,0,1,1,0,103,0,0,0,1,0,0,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1197,K17,1197,,עראבה,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,645,355,355,0,2,2,116,0,145,0,0,0,0,0,0,1,3,0,0,0,1,0,82,1,0,0,0,1,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1198,K17,1198,,עראבה,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,732,453,453,0,11,0,100,0,227,0,0,0,0,2,0,0,2,0,0,0,5,0,103,0,0,0,0,0,0,0,0,2,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1199,K17,1199,,עראבה,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,680,430,430,0,23,0,111,0,67,0,0,0,1,0,0,0,25,0,0,0,17,0,183,2,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1200,K17,1200,,עראבה,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,705,561,561,0,77,0,129,0,110,0,0,0,0,0,0,0,3,0,0,0,5,0,230,2,0,0,0,2,0,2,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1201,K17,1201,,עראבה,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,713,325,322,3,18,0,73,0,69,0,0,0,0,0,0,0,1,0,0,0,3,0,153,3,0,0,0,0,0,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1202,K17,1202,,עראבה,120,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,727,434,432,2,7,0,64,0,218,0,0,0,0,0,0,0,8,0,0,1,0,0,133,0,0,0,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1203,K17,1203,,עראבה,130,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,728,547,546,1,30,0,119,0,205,0,0,0,0,0,0,0,19,0,0,8,6,0,158,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1204,K17,1204,,עראבה,140,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,689,422,422,0,7,0,138,0,169,0,0,0,0,0,0,0,8,0,2,0,6,0,90,1,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1205,K17,1205,,עראבה,150,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_name_match,724,494,494,0,5,1,83,0,224,0,0,0,0,0,0,0,10,0,0,1,6,0,155,1,0,0,0,1,0,3,0,1,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1247,K17,1247,,ריינה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,786,447,434,13,24,1,110,0,85,0,0,0,0,0,0,0,65,0,0,0,19,0,116,0,2,0,1,0,0,11,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1248,K17,1248,,ריינה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,723,444,434,10,13,0,59,0,140,0,0,0,0,0,0,0,37,0,1,0,8,0,175,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1249,K17,1249,,ריינה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,795,409,400,9,16,0,69,0,88,0,0,0,0,0,0,0,16,0,0,1,1,0,205,0,0,0,0,0,0,4,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1250,K17,1250,,ריינה,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,743,398,384,14,23,0,131,0,78,0,0,0,0,0,0,0,35,2,0,0,10,0,99,0,0,0,1,0,0,2,0,1,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1251,K17,1251,,ריינה,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,817,389,381,8,32,0,108,0,49,0,0,0,0,0,0,0,43,0,1,0,10,0,134,0,0,1,0,0,0,2,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1252,K17,1252,,ריינה,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,774,308,300,8,20,0,73,0,59,0,0,0,0,1,0,0,9,0,1,0,9,0,124,0,0,0,0,0,0,1,1,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1253,K17,1253,,ריינה,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,712,373,364,9,27,1,68,0,125,0,0,0,2,0,0,0,6,0,3,0,3,0,126,1,0,0,0,0,0,1,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1254,K17,1254,,ריינה,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,834,454,439,15,82,2,120,0,144,0,0,0,0,1,0,0,5,0,0,0,2,0,82,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1255,K17,1255,,ריינה,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,721,379,367,12,15,1,76,0,123,0,0,0,0,1,0,0,19,1,2,2,14,0,107,0,0,1,0,0,2,2,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1256,K17,1256,,ריינה,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,542,ריינה,,historical_stat_area_pending,automatic_name_match,715,332,321,11,25,0,83,0,83,0,0,1,0,0,0,0,17,1,0,3,2,0,103,0,0,0,0,0,0,2,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1345,K17,1345,,כפר קאסם,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,686,648,640,8,7,0,31,0,85,0,0,1,0,0,0,0,45,0,0,0,189,0,281,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1346,K17,1346,,כפר קאסם,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,641,558,549,9,4,0,20,0,75,0,0,1,0,0,0,0,31,0,1,2,153,0,253,0,0,9,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1347,K17,1347,,כפר קאסם,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,696,680,680,0,0,0,94,0,80,0,0,0,0,0,0,0,23,0,0,0,226,0,257,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1348,K17,1348,,כפר קאסם,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,727,702,702,0,1,0,38,0,72,0,0,0,0,0,0,0,29,0,0,0,158,0,404,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1349,K17,1349,,כפר קאסם,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,741,688,688,0,1,0,41,0,71,0,0,0,0,0,0,0,31,1,0,1,196,0,344,0,0,0,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1350,K17,1350,,כפר קאסם,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,649,638,638,0,3,0,19,0,29,0,0,0,0,0,0,0,6,0,0,0,52,0,529,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1351,K17,1351,,כפר קאסם,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,649,543,529,14,2,0,13,0,85,0,0,0,0,0,0,0,6,0,0,3,179,0,241,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1352,K17,1352,,כפר קאסם,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,644,500,493,7,9,0,9,0,33,0,0,0,0,0,0,0,1,0,0,0,64,0,377,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1353,K17,1353,,כפר קאסם,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,708,549,549,0,5,0,10,0,128,0,0,1,0,1,2,1,19,0,1,3,131,0,246,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1354,K17,1354,,כפר קאסם,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,758,480,464,16,3,0,18,0,50,0,0,0,1,1,0,0,20,0,1,0,80,0,289,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1355,K17,1355,,כפר קאסם,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,688,595,592,3,6,0,16,0,137,0,0,0,0,0,0,0,8,0,0,1,165,0,258,0,0,0,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1356,K17,1356,,כפר קאסם,120,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,716,562,556,6,2,0,28,0,120,0,0,0,0,1,1,0,8,0,0,4,131,0,260,0,1,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1357,K17,1357,,כפר קאסם,130,no_direct_historical_assignment,statistical_area_pending,,,,,,,634,כפר קאסם,,historical_stat_area_pending,automatic_name_match,719,550,538,12,2,0,22,0,101,0,0,0,0,0,1,0,11,0,0,3,135,0,261,0,0,1,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1361,K17,1361,,ערערה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_name_match,659,410,409,1,24,0,103,0,93,0,0,0,6,0,0,0,11,0,0,0,18,0,153,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:1362,K17,1362,,ערערה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_name_match,721,363,361,2,27,0,90,1,81,0,0,0,5,1,0,0,5,0,0,0,10,0,134,0,0,0,0,0,0,6,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
